id,T2_K,T2_J,T2_I,mean_confidence_interval_inf,RT_K,T1_I,T1_J,T1_K,technique,VEC2,VEC1,SCR,ACOPY_x,ACOPY_y,U1_I,RT_J,runs,mean_confidence_interval_sup,cost_std,U_K,U_J,U_I,correct_result,cost_mean,RT_I
173,2048,2048,2048,inf,32,512,32,32,DLMT,False,True,True,True,True,3,1,1,inf,inf,1,11,18,False,inf,1
174,512,64,1024,inf,1,32,16,1,DLMT,False,False,False,True,False,26,32,1,inf,inf,1,7,10,False,inf,1
175,1,1,512,0.10075330311714954,1,512,1,512,DLMT,True,True,False,True,False,28,8,35,0.10080618259713618,7.980739058405913e-05,1,29,8,True,0.10077974285714286,1
176,1024,64,1,inf,32,16,16,32,DLMT,False,True,False,False,True,30,1,1,inf,inf,1,26,26,False,inf,1
177,1,2048,1,0.2111249741801683,1,1,128,512,DLMT,True,True,False,True,True,15,1,35,0.21117034010554603,6.846769534694802e-05,17,11,1,True,0.21114765714285716,1
178,64,1,1,0.16409793177577997,1,128,128,1,DLMT,True,True,True,False,True,8,1,35,0.16413561108136293,5.68668046349359e-05,28,1,24,True,0.16411677142857145,1
179,2048,2048,1024,0.12978745493177463,1,512,1,256,DLMT,False,True,False,False,False,24,1,35,0.1298083164967968,3.148493646952093e-05,25,1,8,True,0.12979788571428572,8
180,2048,1,2048,0.25734551376089826,1,256,512,256,DLMT,False,False,False,False,True,19,8,35,0.257361343381959,2.389056683449694e-05,28,30,1,True,0.2573534285714286,1
181,2048,1,64,0.20540094676185766,1,16,64,64,DLMT,False,True,True,False,True,28,32,35,0.20559185323814233,0.0002881221169672938,12,3,1,True,0.2054964,1
182,64,1024,512,inf,32,512,256,32,DLMT,False,False,True,True,True,30,1,1,inf,inf,29,11,1,False,inf,1
183,512,1024,1,inf,1,1,32,32,DLMT,True,False,False,True,True,10,32,1,inf,inf,30,27,1,False,inf,1
184,1,1,64,0.11437189557055988,8,1,128,256,DLMT,True,False,False,False,False,1,1,35,0.11440393300086868,4.835190729201433e-05,18,1,2,True,0.11438791428571428,8
185,2048,2048,2048,0.28544080335807986,1,1,512,256,DLMT,True,True,True,False,False,11,1,35,0.285518282356206,0.00011693376461109277,9,27,1,True,0.28547954285714294,32
186,1,2048,512,0.16598166783743476,32,128,512,128,DLMT,False,False,False,False,False,6,1,35,0.16606318930542233,0.00012303478850989193,1,29,26,True,0.16602242857142854,1
187,256,1,2048,0.19940721959217297,1,16,64,1,DLMT,False,False,True,True,False,10,8,35,0.19942952326496996,3.366141132283432e-05,1,29,29,True,0.19941837142857147,1
188,1024,1024,64,0.19545558554908915,1,1,1,1,DLMT,False,False,False,False,False,10,1,35,0.19551784302233943,9.39609558512964e-05,19,29,1,True,0.1954867142857143,1
189,1,128,512,0.13749385361444727,1,16,1,32,DLMT,False,True,False,False,False,1,32,35,0.13753231781412412,5.8051391728645266e-05,1,1,5,True,0.1375130857142857,1
190,1024,256,512,0.26616423409503276,32,512,256,16,DLMT,False,False,False,True,False,9,1,35,0.2662302230478244,9.959262328227077e-05,1,6,1,True,0.2661972285714286,1
191,2048,1024,1,inf,1,16,32,256,DLMT,False,False,False,True,False,2,32,1,inf,inf,13,1,30,False,inf,1
192,1024,1024,2048,0.09855687249714934,1,512,16,1,DLMT,True,False,True,True,True,2,1,35,0.09865419607427925,0.00014688383348338715,2,12,1,True,0.0986055342857143,8
193,1,1,1024,0.25990891699795693,1,128,1,1,DLMT,True,False,False,True,False,28,1,35,0.2599658258591858,8.588866072315551e-05,18,5,1,True,0.2599373714285714,32
194,2048,64,1024,0.10784492060426341,8,512,64,128,DLMT,True,True,False,False,True,2,1,35,0.10787159368145084,4.0255855195872255e-05,21,1,29,True,0.10785825714285713,8
195,64,2048,1,0.2450099729110491,1,512,16,16,DLMT,False,True,True,False,True,9,1,35,0.24515156994609383,0.0002137027422398142,12,21,1,True,0.24508077142857146,32
196,512,128,1,0.160087482136102,1,512,64,512,DLMT,True,False,True,False,True,26,1,35,0.1601358892924695,7.305761774246546e-05,8,1,29,True,0.16011168571428575,1
197,1,64,2048,0.10847753264790336,8,16,1,128,DLMT,False,False,True,True,True,25,1,35,0.10862989592352523,0.00022995149444158484,22,1,27,True,0.1085537142857143,8
198,1,1,1,0.231329365655684,1,16,256,16,DLMT,False,True,True,True,False,16,1,35,0.23160543434431605,0.00041665163249067266,23,1,26,True,0.23146740000000002,32
199,128,512,2048,0.20431976528474416,1,256,256,64,DLMT,True,False,True,False,False,20,32,35,0.2050468061438273,0.00109727315446529,26,1,29,True,0.20468328571428573,1
200,512,256,2048,0.18460737804387398,32,512,1,32,DLMT,True,True,True,True,False,15,1,35,0.1846925076704117,0.0001284803359845148,26,30,1,True,0.18464994285714284,1
201,256,2048,2048,0.2775350537534327,1,16,256,32,DLMT,True,True,False,True,True,29,8,35,0.2777837462465673,0.00037533460881116376,5,1,20,True,0.2776594,1
202,2048,1024,1,0.1178324973558126,1,32,32,1,DLMT,True,True,False,False,False,28,8,35,0.11796401692990167,0.00019849351811758,2,1,28,True,0.11789825714285714,8
203,1,1024,64,0.2763394271859822,8,64,1,256,DLMT,True,False,False,False,True,6,8,35,0.2764458870997321,0.00016067268286927105,1,12,30,True,0.27639265714285716,1
204,1024,1024,1024,0.30446624496754243,8,256,32,256,DLMT,False,False,True,True,True,27,8,35,0.3046448978896004,0.00026962866377025415,27,1,30,True,0.3045555714285714,1
205,2048,2048,1,0.22594228464360003,1,512,128,512,DLMT,True,False,True,True,False,3,1,35,0.2261278867849714,0.00028011664625688407,7,1,15,True,0.2260350857142857,32
206,1024,2048,2048,inf,1,128,64,1,DLMT,True,True,True,True,True,2,32,1,inf,inf,21,23,1,False,inf,1
207,1024,256,2048,0.11302147443831903,32,1,1,32,DLMT,True,False,True,False,False,28,1,35,0.11303652556168092,2.2715633383201192e-05,1,5,2,True,0.11302899999999998,1
208,2048,1024,1,0.17565887073416828,1,16,64,512,DLMT,False,False,False,False,True,6,1,35,0.17581587212297453,0.00023695148216029387,1,28,9,True,0.1757373714285714,1
209,512,1,128,0.16574109428119194,1,16,512,512,DLMT,False,False,True,False,False,13,8,35,0.1657562771473795,2.2914463839707902e-05,30,1,28,True,0.16574868571428572,1
210,1,1,1,0.11837478534164685,1,512,1,1,DLMT,False,False,False,False,False,6,8,35,0.11840584322978172,4.687355113407041e-05,28,12,1,True,0.11839031428571428,8
211,1,128,1,inf,1,16,16,256,DLMT,True,True,False,True,True,27,32,1,inf,inf,1,1,6,False,inf,1
212,2048,2048,1,0.12236143538688087,1,64,32,16,DLMT,False,False,False,True,False,30,1,35,0.12245445032740492,0.00014038110228072309,27,27,1,True,0.12240794285714289,8
213,1,1,2048,0.22335323939500437,1,32,16,32,DLMT,False,False,True,True,True,4,1,35,0.22345344631928135,0.00015123547256932015,1,1,29,True,0.22340334285714286,1
214,2048,256,512,0.19422565522263482,32,16,64,1,DLMT,True,True,False,False,False,23,1,35,0.19434377334879374,0.00017826762728766866,17,1,27,True,0.19428471428571428,1
215,1,512,1,inf,1,1,128,16,DLMT,False,False,True,True,False,9,1,1,inf,inf,4,4,1,False,inf,32
216,64,1,1,0.13704996601250397,8,512,1,32,DLMT,True,True,True,False,True,4,1,35,0.13707420541606746,3.6582877672150366e-05,30,1,5,True,0.13706208571428571,1
217,2048,64,2048,0.24535666467516495,1,1,16,512,DLMT,False,True,False,False,True,8,1,35,0.2456250496105494,0.0004050550680626809,30,1,1,True,0.24549085714285718,32
218,256,1,1,inf,32,512,512,16,DLMT,False,True,True,True,True,4,1,1,inf,inf,1,18,5,False,inf,1
219,1,1,1024,0.2340108072799855,1,512,256,128,DLMT,True,False,False,False,True,23,1,35,0.23410724986287165,0.00014555420899136414,1,9,3,True,0.23405902857142857,32
220,2048,1,1,0.24846058381864522,1,32,256,1,DLMT,True,True,False,True,True,19,1,35,0.24849027332421186,4.4808344703884646e-05,8,23,1,True,0.24847542857142854,1
221,64,256,1,inf,32,1,256,64,DLMT,False,True,True,True,True,28,1,1,inf,inf,29,26,1,False,inf,1
222,128,1,1,0.27049439655132196,1,512,16,128,DLMT,False,True,False,False,False,5,1,35,0.2707586320201066,0.00039879256128816316,1,28,30,True,0.27062651428571427,32
223,2048,1,1,inf,1,128,256,256,DLMT,True,True,True,True,False,14,32,1,inf,inf,6,1,17,False,inf,1
224,128,1,2048,0.10965385127001968,8,1,256,1,DLMT,True,False,True,True,False,3,8,35,0.10968334872998033,4.4518503376203746e-05,1,30,3,True,0.1096686,1
225,1,1024,64,0.2782280577654492,1,1,16,1,DLMT,True,False,False,False,True,4,8,35,0.2786357708059793,0.000615333469240335,1,1,29,True,0.27843191428571423,1
226,1,2048,1024,0.13580081441858616,1,256,32,512,DLMT,False,True,False,True,False,4,1,35,0.1358284998671282,4.178375819597363e-05,18,1,7,True,0.13581465714285718,1
227,128,2048,2048,0.21998466738127895,8,64,512,16,DLMT,False,True,False,False,True,22,8,35,0.22012956119014962,0.00021867833799945612,2,1,5,True,0.22005711428571428,1
228,1,1,2048,0.1722717733928828,1,16,128,512,DLMT,True,True,False,True,False,26,1,35,0.17231948374997436,7.200598614571312e-05,1,29,10,True,0.17229562857142858,32
229,128,512,512,0.2528266555668906,1,512,512,32,DLMT,True,True,True,False,True,23,1,35,0.25305711586168084,0.00034781799603721705,28,1,19,True,0.2529418857142857,32
230,512,1024,2048,0.11852952076321287,1,128,1,512,DLMT,True,True,True,False,False,28,1,35,0.1185690506653586,5.9659783740124116e-05,1,27,14,True,0.11854928571428573,1
231,1,128,1,0.19507786558467005,32,1,64,512,DLMT,True,False,False,True,False,3,1,35,0.19512224870104428,6.6984408785988e-05,16,11,1,True,0.19510005714285716,1
232,1024,1024,2048,0.19531409039748276,1,128,256,16,DLMT,False,False,True,False,False,10,1,35,0.19534133817394583,4.112320959442632e-05,14,23,1,True,0.1953277142857143,1
