id,T2_K,T2_J,T2_I,mean_confidence_interval_inf,RT_K,T1_I,T1_J,T1_K,technique,VEC2,VEC1,SCR,ACOPY_x,ACOPY_y,U1_I,RT_J,runs,mean_confidence_interval_sup,cost_std,U_K,U_J,U_I,correct_result,cost_mean,RT_I
171,2048,64,512,0.2861828944436476,1,128,32,128,RS,False,False,False,True,False,30,1,35,0.28629939127063814,0.0001758207110922374,1,12,4,True,0.28624114285714286,32
172,1,128,1,0.0904814714637148,8,128,64,128,RS,True,True,True,True,False,14,1,35,0.09060841996485663,0.00019159470965386004,27,20,1,True,0.09054494571428572,8
173,256,2048,256,0.13463114626788336,8,32,256,32,RS,True,False,True,False,False,8,8,35,0.1347161108749737,0.0001282312833937833,7,1,25,True,0.13467362857142853,1
174,512,1,256,0.0975624746116072,1,32,128,128,RS,True,False,True,False,False,24,1,35,0.09759027395982138,4.1955659198437726e-05,13,1,11,True,0.09757637428571429,8
175,2048,2048,256,0.09645403513991617,1,64,1,16,RS,True,False,True,False,False,21,8,35,0.09647898771722672,3.765922214073031e-05,8,1,30,True,0.09646651142857145,8
176,256,2048,128,0.21040960428821265,8,128,1,16,RS,False,False,False,False,True,25,8,35,0.21044302428321587,5.0438517837388374e-05,7,1,5,True,0.21042631428571426,1
177,128,1024,64,0.25499404154450866,8,16,256,64,RS,False,True,False,False,True,21,8,35,0.25513715845549123,0.00021599658727462632,11,27,1,True,0.25506559999999995,1
178,1024,128,512,0.12438382437982709,1,128,16,64,RS,True,True,False,True,False,18,1,35,0.1244116041916015,4.1926174183112864e-05,19,20,1,True,0.12439771428571429,8
179,2048,256,64,0.09889626001472629,1,16,16,64,RS,True,True,False,False,True,19,8,35,0.09892981998527373,5.064977337419251e-05,12,21,1,True,0.09891304000000001,8
180,128,128,1,0.09958328245308748,1,1,64,16,RS,True,True,True,True,False,26,8,35,0.09960545468976964,3.346304376411623e-05,1,16,24,True,0.09959436857142856,8
181,64,256,1,0.09148224922194385,1,128,64,1,RS,True,False,True,False,True,13,8,35,0.09156781934948473,0.00012914515408829518,8,7,1,True,0.09152503428571429,8
182,128,64,2048,0.22094076110995187,1,16,64,128,RS,False,False,True,False,True,8,8,35,0.2209590674614767,2.7628527108841757e-05,13,8,1,True,0.22094991428571428,1
183,64,64,128,0.2647763055054908,8,128,32,16,RS,False,False,False,False,False,28,8,35,0.26485186592308063,0.00011403818193384228,17,22,1,True,0.2648140857142857,1
184,64,1024,1,0.27338126879237845,1,128,1,32,RS,False,True,False,False,True,15,8,35,0.27349353120762143,0.000169430002403015,15,11,1,True,0.27343739999999994,1
185,512,64,256,0.12257823018702825,1,256,32,512,RS,True,False,False,True,False,9,1,35,0.12282068409868606,0.0003659191435164831,19,6,1,True,0.12269945714285715,8
186,1,2048,1,0.11897665157697782,1,256,256,512,RS,True,True,False,False,False,27,8,35,0.11900780556587934,4.701858946312677e-05,15,22,1,True,0.11899222857142858,8
187,1,1,2048,0.2079923515774697,8,512,128,512,RS,True,True,True,True,True,26,1,35,0.20813364842253024,0.00021324968598201532,1,19,23,True,0.20806299999999997,1
188,1,512,1024,0.1953346464117074,32,1,16,128,RS,False,True,True,True,False,16,1,35,0.19553055358829263,0.00029566933267708887,5,9,1,True,0.1954326,1
189,2048,2048,512,inf,1,512,1,128,RS,False,True,False,True,True,29,32,1,inf,inf,1,9,7,False,inf,1
190,1024,64,512,0.2731692286782271,1,1,32,16,RS,False,False,False,False,False,20,1,35,0.2734025998932015,0.00035221124922641577,9,1,28,True,0.2732859142857143,32
191,1024,2048,1,0.24426217978931866,1,128,64,256,RS,True,True,False,True,False,2,1,35,0.2444846773535385,0.0003358003901737081,13,1,6,True,0.24437342857142857,32
192,64,128,1,0.10882855988821222,1,16,1,32,RS,False,False,True,False,True,10,1,35,0.10884858296893066,3.0219469329069935e-05,19,8,1,True,0.10883857142857144,8
193,2048,2048,1024,0.25526650107295884,32,512,16,512,RS,True,False,False,True,False,24,1,35,0.25530029892704115,5.100879475989779e-05,26,28,1,True,0.2552834,1
194,256,64,1024,0.17385431768838697,1,32,32,256,RS,True,False,False,False,False,7,32,35,0.17388568231161303,4.733648547518956e-05,30,8,1,True,0.17387,1
195,512,512,2048,inf,32,64,1,1,RS,False,False,False,True,True,4,1,1,inf,inf,1,9,1,False,inf,1
196,1024,256,2048,0.21994323641675034,1,128,1,512,RS,True,True,False,False,True,28,1,35,0.22005876358324972,0.00017435726868374828,8,1,22,True,0.22000100000000003,32
197,64,64,256,0.09970623815638013,1,256,16,32,RS,True,True,False,True,True,18,1,35,0.09973718470076268,4.670550760687978e-05,10,21,1,True,0.0997217114285714,8
198,2048,1,512,inf,32,32,64,16,RS,False,False,False,False,True,4,1,1,inf,inf,22,1,14,False,inf,1
199,256,512,1024,0.15624717128875923,8,64,16,128,RS,False,False,False,False,False,9,8,35,0.15633380013981232,0.00013074301323667104,13,1,23,True,0.15629048571428578,1
200,2048,128,64,0.1821572053832947,8,64,128,64,RS,False,True,True,True,False,14,1,35,0.18218930890241955,4.845165063214642e-05,3,29,1,True,0.18217325714285712,1
201,64,1,1,0.20551728919894427,1,16,512,64,RS,False,False,True,False,False,28,1,35,0.20561859651534145,0.0001528962193043067,1,7,30,True,0.20556794285714286,32
202,512,1,64,inf,32,64,1,64,RS,True,True,False,False,True,9,1,1,inf,inf,9,22,1,False,inf,1
203,512,512,1024,0.2522537582631691,1,1,32,512,RS,True,True,False,False,False,14,1,35,0.25239841316540246,0.00021831777251501739,26,1,6,True,0.2523260857142858,32
204,1024,1024,1,0.16327405301982464,1,1,128,64,RS,False,True,False,False,False,28,32,35,0.16333954698017542,9.884556497024011e-05,1,19,23,True,0.16330680000000003,1
205,512,2048,1,0.13313619741295274,1,32,64,1,RS,False,True,False,False,True,22,1,35,0.13316717401561862,4.6750872522688436e-05,1,22,25,True,0.13315168571428568,8
206,64,128,64,0.09174894619199662,8,64,64,32,RS,False,False,True,False,False,11,1,35,0.09184592809371768,0.000146368166105132,1,6,28,True,0.09179743714285715,8
207,1,2048,512,0.12425686979637614,8,256,256,256,RS,True,False,False,True,False,1,8,35,0.12437450163219534,0.00017753370246295107,1,28,13,True,0.12431568571428574,1
208,128,256,128,inf,1,1,1,32,RS,False,False,True,True,True,8,32,1,inf,inf,1,8,19,False,inf,1
209,512,512,128,0.13437008346265394,32,16,256,512,RS,False,True,False,False,False,16,1,35,0.13439363082306027,3.553842416085445e-05,1,22,4,True,0.1343818571428571,1
210,1024,2048,1024,0.09283310031607889,8,128,16,256,RS,False,False,True,False,True,20,1,35,0.09289215111249252,8.912133732921003e-05,7,5,1,True,0.0928626257142857,8
211,512,128,2048,0.09546738932550122,1,16,32,128,RS,True,False,True,False,False,8,1,35,0.09549658781735593,4.4067291215843476e-05,29,1,1,True,0.09548198857142857,8
212,2048,64,128,0.23180284819270944,1,128,16,16,RS,True,True,True,True,False,30,1,35,0.2319266375215763,0.00018682678652501815,22,1,26,True,0.23186474285714287,32
213,64,1,1,inf,32,64,16,16,RS,True,True,True,True,True,19,1,1,inf,inf,19,1,7,False,inf,1
214,1024,512,128,0.20364233032432513,1,32,512,64,RS,True,False,False,False,True,15,32,35,0.2036860125328178,6.592657635118084e-05,28,14,1,True,0.20366417142857146,1
215,2048,128,1,0.23297760440821977,8,32,1,64,RS,False,True,False,False,False,29,8,35,0.2330081098774945,4.6039823046167086e-05,21,29,1,True,0.23299285714285714,1
216,2048,512,128,0.12408179474353631,8,1,16,512,RS,True,True,True,False,True,11,8,35,0.12413271954217794,7.685732341986332e-05,9,1,20,True,0.12410725714285713,1
217,2048,1024,1024,0.13044176203206717,8,1,256,512,RS,True,False,False,False,True,29,8,35,0.1304676665393614,3.909590510422386e-05,14,1,13,True,0.13045471428571428,1
218,512,512,512,0.11085729914691644,1,128,32,16,RS,True,True,False,True,True,6,1,35,0.11088532942451212,4.2304185155048866e-05,30,5,1,True,0.11087131428571428,8
219,1,64,1024,0.12019151622609858,1,512,16,512,RS,False,True,True,True,False,26,1,35,0.12021431234532998,3.440462712117312e-05,12,1,8,True,0.12020291428571428,1
220,512,128,64,0.1304855355354532,1,1,128,16,RS,False,True,True,False,False,2,32,35,0.13052623589311832,6.142627238222869e-05,9,1,7,True,0.13050588571428576,1
221,512,1024,1024,inf,1,512,256,64,RS,False,True,True,True,False,21,32,1,inf,inf,28,29,1,False,inf,1
222,512,512,512,0.23503916829624988,32,256,64,16,RS,False,True,True,False,False,29,1,35,0.23507460313232154,5.347937996679621e-05,5,12,1,True,0.2350568857142857,1
223,1024,2048,64,inf,32,32,32,64,RS,True,True,True,True,True,21,1,1,inf,inf,21,9,1,False,inf,1
224,512,64,512,0.09395425001236124,8,128,16,64,RS,True,True,True,False,False,9,1,35,0.09397920141621016,3.7657451115148263e-05,16,1,6,True,0.0939667257142857,1
225,1,128,2048,0.08820338281756773,8,512,16,512,RS,True,True,True,False,False,10,1,35,0.08833426289671797,0.0001975283720463095,13,14,1,True,0.08826882285714285,8
226,2048,128,128,0.23518987048567383,1,16,16,1,RS,False,False,False,True,True,11,1,35,0.23522418665718334,5.179105588214866e-05,13,1,2,True,0.23520702857142858,1
227,1,1,512,0.2908820765411263,1,256,256,32,RS,False,True,True,False,False,13,1,35,0.29100580917315955,0.00018674121786306318,20,28,1,True,0.2909439428571429,32
228,1024,2048,1024,0.25843663460467736,1,64,1,64,RS,False,False,True,True,False,14,1,35,0.2585882796810369,0.000228867565305746,1,10,16,True,0.25851245714285714,32
229,64,256,128,0.10803561294399469,1,1,64,16,RS,False,True,True,True,True,20,8,35,0.10810787277029105,0.00010905682473100003,25,1,3,True,0.10807174285714287,8
230,512,2048,128,0.20784140644495738,1,16,64,64,RS,False,True,True,False,True,17,1,35,0.20786905069789977,4.172158448866701e-05,12,2,1,True,0.20785522857142857,32
231,2048,64,512,0.10080212730721262,8,32,16,64,RS,True,False,True,False,False,17,8,35,0.10082924412135884,4.0925557106651655e-05,1,14,7,True,0.10081568571428573,1
232,128,2048,2048,0.22442527073062843,1,1,512,1,RS,False,False,True,True,False,16,1,35,0.22489655784080018,0.0007112814741789658,1,8,21,True,0.2246609142857143,32
233,1,64,256,0.1127516758261716,1,1,16,32,RS,False,True,True,True,True,11,1,35,0.11276883845954269,2.590239134811612e-05,7,1,4,True,0.11276025714285715,8
234,64,256,1,0.22971626568042086,8,1,128,32,RS,True,True,False,True,True,6,1,35,0.22976099146243634,6.750157065443866e-05,1,17,23,True,0.2297386285714286,1
235,64,1,512,0.09793753504812593,1,512,256,32,RS,False,False,True,False,True,18,1,35,0.0979642306661598,4.028987455722346e-05,14,16,1,True,0.09795088285714286,8
236,256,2048,1,0.2214573345727043,8,128,16,16,RS,True,False,False,False,False,12,1,35,0.2214826654272957,3.823013022660011e-05,18,23,1,True,0.22147,1
237,128,2048,128,0.125260077076673,1,128,32,32,RS,False,False,False,False,True,14,8,35,0.12529009435189845,4.530302508257798e-05,1,5,8,True,0.12527508571428572,1
238,128,1024,256,0.14897857675404635,1,256,32,128,RS,True,True,False,False,True,11,1,35,0.14900559467452507,4.0776303642869465e-05,1,14,16,True,0.1489920857142857,1
239,1024,1024,2048,0.10317826982250879,1,64,512,16,RS,True,False,False,False,True,12,1,35,0.10321104446320552,4.946452862240578e-05,1,6,11,True,0.10319465714285715,8
240,128,512,512,0.09641087599996678,1,1,256,1,RS,True,False,False,True,True,18,8,35,0.09644869542860468,5.7078282799563353e-05,5,1,22,True,0.09642978571428573,8
241,128,2048,1024,0.2524704629598179,1,16,1,32,RS,False,False,True,False,True,16,32,35,0.25261285132589617,0.00021489704416729027,1,24,20,True,0.25254165714285703,1
242,1,128,128,0.10877315909492752,8,16,128,256,RS,True,True,False,True,True,16,1,35,0.10880861233364389,5.350715382268159e-05,9,5,1,True,0.1087908857142857,8
243,1024,1024,256,0.1912365918929963,32,1,256,32,RS,True,False,True,True,False,29,1,35,0.19127015096414657,5.064841597539303e-05,16,24,1,True,0.19125337142857143,1
244,1,2048,256,0.1029636206955015,1,128,16,32,RS,True,True,True,False,False,24,32,35,0.10313689359021275,0.0002615089556354637,14,1,5,True,0.10305025714285712,1
245,512,1,64,0.10361193396134415,1,1,64,1,RS,False,True,True,False,False,7,8,35,0.1037576088957987,0.00021985723753827015,27,1,12,True,0.10368477142857142,8
246,1,2048,1,0.20184684877970688,1,1,16,64,RS,True,True,False,True,True,13,8,35,0.20189812264886453,7.73841517287332e-05,14,1,17,True,0.2018724857142857,1
247,2048,2048,1024,0.18932836497233618,8,128,512,32,RS,False,False,True,True,False,12,1,35,0.18935106359909243,3.4257488381432444e-05,1,21,20,True,0.1893397142857143,1
248,2048,512,1024,0.24750078498653183,8,128,16,512,RS,True,False,True,True,True,4,1,35,0.24753807215632523,5.6274980847510766e-05,23,22,1,True,0.24751942857142853,1
249,256,1024,1024,0.2057750260279562,1,256,32,1,RS,True,True,False,True,True,27,1,35,0.20591343111490093,0.0002088853527948854,15,1,23,True,0.20584422857142856,32
250,1024,128,1024,0.10357331536404642,1,64,128,256,RS,True,False,False,True,False,15,8,35,0.10359319892166786,3.0008896640013032e-05,1,25,26,True,0.10358325714285714,8
251,1024,256,2048,0.10233515190312553,1,512,64,32,RS,False,False,True,False,False,28,1,35,0.10292890523973161,0.000896111392492643,1,12,8,True,0.10263202857142857,8
252,1024,64,64,0.18317013730964982,1,16,32,64,RS,True,False,False,False,False,10,8,35,0.18321700554749304,7.073503303144262e-05,5,28,1,True,0.18319357142857143,1
253,1,256,1,0.2432698572000928,1,16,16,128,RS,False,False,True,True,True,7,1,35,0.24330928565705,5.950667943986866e-05,1,18,10,True,0.2432895714285714,32
254,2048,512,1024,0.11982469224795964,1,256,16,1,RS,True,True,False,False,False,27,8,35,0.11986593632346895,6.224686862052722e-05,30,1,16,True,0.1198453142857143,8
255,128,2048,512,0.2190006901655814,8,1,256,32,RS,True,False,True,True,True,13,1,35,0.2190521098344186,7.760419723553087e-05,18,14,1,True,0.2190264,1
256,1,512,128,0.30628560800168164,8,64,16,512,RS,False,False,True,True,False,23,8,35,0.3070707919983184,0.0011850246242167334,1,14,29,True,0.3066782,1
257,128,256,1,0.17007801429528394,8,16,32,1,RS,True,True,True,False,False,8,1,35,0.17010432856185895,3.971432682423411e-05,3,1,23,True,0.17009117142857144,1
258,2048,1,512,inf,32,64,128,32,RS,True,False,False,True,True,6,1,1,inf,inf,25,22,1,False,inf,1
259,256,64,1,0.09921598089905564,8,64,64,16,RS,True,True,True,False,False,7,8,35,0.09939768767237292,0.00027423763307744375,1,7,14,True,0.09930683428571428,1
260,1,512,512,0.12387301304699885,1,32,32,256,RS,False,False,True,False,False,17,8,35,0.123892129810144,2.885162606389102e-05,30,1,16,True,0.12388257142857143,1
261,1,64,128,0.11715080693332278,8,128,1,128,RS,True,False,False,False,False,20,8,35,0.11716999306667725,2.8956321786934886e-05,1,30,14,True,0.11716040000000001,1
262,512,1,256,0.19071718809630953,32,1,32,16,RS,False,False,False,False,False,10,1,35,0.19075972618940482,6.41998410577221e-05,15,1,10,True,0.19073845714285717,1
263,1,1024,2048,0.12215696055740835,1,128,256,32,RS,False,True,False,True,False,21,8,35,0.12280235372830597,0.0009740478704240119,1,19,6,True,0.12247965714285716,8
264,1,1024,256,inf,1,16,256,16,RS,True,False,False,True,True,14,32,1,inf,inf,19,5,1,False,inf,1
265,1,1,64,0.2218790445416703,1,16,512,16,RS,True,True,False,True,False,11,1,35,0.22190192688690108,3.453476213785551e-05,17,2,1,True,0.22189048571428568,32
266,64,1,128,0.16498937932020388,32,128,128,16,RS,False,False,True,False,False,22,1,35,0.16504902067979607,9.001263403386356e-05,1,1,26,True,0.16501919999999998,1
267,512,1024,512,0.09412651735827533,8,32,64,32,RS,True,False,True,True,True,5,1,35,0.09415047692743893,3.6160542708587e-05,19,6,1,True,0.09413849714285713,8
268,2048,64,1,0.1306409981428375,8,16,32,16,RS,True,False,False,True,False,11,1,35,0.13072460185716248,0.00012617738081197844,13,15,1,True,0.1306828,8
269,512,2048,512,0.10880966202499168,8,64,32,128,RS,True,True,False,True,True,30,1,35,0.10885850940357972,7.372201509863976e-05,25,1,30,True,0.1088340857142857,8
270,1024,1,256,0.13261010971129103,1,1,256,512,RS,False,True,True,False,True,7,32,35,0.13264229028870891,4.856794945523e-05,1,28,3,True,0.13262619999999997,1
271,2048,256,2048,0.28136710490946637,1,128,32,1,RS,True,False,False,True,False,8,1,35,0.281516209376248,0.00022503319664404268,1,19,24,True,0.2814416571428572,32
272,64,64,1,0.24721971023990308,1,128,64,1,RS,True,True,False,True,False,27,1,35,0.24736337547438259,0.0002168241345102587,10,1,21,True,0.24729154285714283,32
273,1024,64,1,0.15408465828884643,1,128,64,128,RS,True,False,True,False,False,19,1,35,0.15413374171115352,7.407825977592132e-05,1,26,26,True,0.15410919999999997,1
274,1024,2048,128,0.19836570278393828,8,128,128,128,RS,True,False,False,True,True,8,8,35,0.19843229721606176,0.0001005064319192707,3,3,1,True,0.19839900000000002,1
275,512,256,128,0.4155806856716429,32,16,64,256,RS,False,True,False,True,False,11,1,35,0.4156231428997858,6.40777971034608e-05,28,1,19,True,0.41560191428571436,1
276,512,512,1024,0.1572970857298391,1,1,256,32,RS,True,False,True,False,True,3,1,35,0.15733188569873227,5.2521218258405165e-05,5,1,9,True,0.1573144857142857,1
277,128,1024,128,inf,32,64,1,16,RS,False,True,False,True,True,1,1,1,inf,inf,6,1,24,False,inf,1
278,1024,2048,512,0.10071856585793877,8,64,32,16,RS,True,True,True,False,True,4,1,35,0.1007443484277755,3.8911873220793384e-05,22,1,3,True,0.10073145714285714,8
279,64,64,256,0.1470734943215399,8,64,1,32,RS,True,True,True,False,False,15,8,35,0.14721884853560294,0.00021937319613770813,1,26,26,True,0.14714617142857142,1
280,512,128,2048,0.09398652728594702,1,64,1,512,RS,True,True,False,False,True,27,1,35,0.09401168414262441,3.79675270488361e-05,14,1,24,True,0.09399910571428571,8
281,128,1024,2048,0.22399791017630677,1,256,32,16,RS,True,True,True,True,True,29,1,35,0.22426563268083605,0.0004040553063780337,3,1,18,True,0.2241317714285714,32
282,2048,256,512,0.11060334831068946,8,64,128,1,RS,False,False,False,False,True,17,1,35,0.1106523088321677,7.389277394181556e-05,20,9,1,True,0.11062782857142858,8
283,1,64,512,inf,32,16,64,1,RS,True,True,False,False,False,11,1,1,inf,inf,1,7,18,False,inf,1
284,128,1,256,inf,1,16,64,128,RS,True,True,False,True,False,3,32,1,inf,inf,14,11,1,False,inf,1
285,512,1,2048,0.12883402889824327,1,512,128,512,RS,False,False,True,False,False,7,8,35,0.12893237110175668,0.000148421176771662,1,27,23,True,0.12888319999999998,1
286,512,128,256,0.17861783214857474,8,16,128,32,RS,False,False,True,False,False,2,1,35,0.17863645356571095,2.810403413558189e-05,21,1,1,True,0.17862714285714285,1
287,256,1,64,0.1935728831317479,1,32,512,256,RS,True,True,True,False,True,21,1,35,0.19360151686825214,4.321494450501274e-05,16,27,1,True,0.19358720000000001,1
288,1024,1024,256,0.20160232910960668,8,16,128,32,RS,True,False,True,True,True,22,1,35,0.20162189946182196,2.9536197093998192e-05,1,5,12,True,0.20161211428571432,1
289,512,256,2048,0.19272485953069646,32,32,32,256,RS,True,False,True,True,False,23,1,35,0.1927602261835893,5.337647574789285e-05,1,19,24,True,0.19274254285714287,1
290,1,2048,2048,0.11714660674704187,1,16,128,1,RS,False,True,False,True,True,16,1,35,0.11725830753867246,0.00016858238221070503,11,1,30,True,0.11720245714285717,8
291,512,256,512,0.09328856815953473,1,16,128,256,RS,True,True,True,True,True,28,8,35,0.09330845469760815,3.001339483276971e-05,6,1,21,True,0.09329851142857144,8
292,2048,512,2048,inf,1,1,128,512,RS,False,False,False,True,False,25,32,1,inf,inf,25,1,13,False,inf,1
293,512,1,256,0.10848449122429762,1,16,1,64,RS,True,True,False,False,False,16,1,35,0.10858865163284526,0.00015720219658848624,1,22,1,True,0.10853657142857144,8
294,1024,512,1024,0.10254894771357291,1,64,128,32,RS,True,True,False,True,True,2,1,35,0.10272488085785562,0.00026552388877501234,1,20,13,True,0.10263691428571427,8
295,512,256,128,0.2978535514407144,1,1,32,512,RS,False,True,True,True,False,8,1,35,0.2980371342735714,0.0002770690417162326,10,16,1,True,0.2979453428571429,32
296,128,1,256,0.09602155924056623,8,1,16,16,RS,True,True,True,False,False,2,8,35,0.0960470864737195,3.852651098892363e-05,18,1,16,True,0.09603432285714286,1
297,2048,1024,512,0.24781079772630196,1,32,64,32,RS,True,True,True,False,True,8,8,35,0.24784594513084088,5.3045579169123736e-05,11,17,1,True,0.24782837142857142,1
298,1024,512,128,inf,32,16,16,32,RS,True,False,True,True,True,18,1,1,inf,inf,21,1,18,False,inf,1
299,128,256,2048,0.21504291898030506,8,512,32,1,RS,True,False,False,True,False,9,1,35,0.21508428101969498,6.242490345550279e-05,4,11,1,True,0.21506360000000002,1
300,512,512,64,0.13989093118682738,1,1,1,256,RS,False,False,False,True,True,22,8,35,0.13995661167031548,9.912707161280416e-05,1,7,10,True,0.13992377142857143,1
301,1,1,1,0.17733753949743783,1,1,1,1,RS,False,False,False,False,False,1,1,35,0.17755217478827648,0.0003239343974905285,1,1,1,True,0.17744485714285715,1
