id,RT1_J,T1_Ja,baseline,RT1_I,T2_K,T2_J,T2_I,T2_Ja,U2_I,mean_confidence_interval_inf,T1_I,T1_J,technique,VEC2,VEC1,U2_J,SCREP,T1_Ia,OMP1,U1_J,U1_I,T2_Ka,RT2_I,runs,T2_Ia,RT2_J,RT2_K,cost_mean,U2_K,OMP2,cost_std,correct_result,mean_confidence_interval_sup
141,32,1024,False,1,128,64,4,2048,1,0.7245137407536183,1,16,DLMT,False,False,13,True,2048,False,21,1,1,8,10,32,2,4,0.7422826,9,True,0.028668928145991108,True,0.7600514592463817
142,32,4,False,1,256,2048,1,1,1,1.1978160267943612,8,4,DLMT,True,True,5,False,1024,True,1,4,2048,8,10,8,2,1,1.199545,4,False,0.0027895886793575745,True,1.201273973205639
143,16,2048,False,8,2,2048,4,2048,24,2.0630674145007895,256,64,DLMT,True,False,1,False,1,False,4,1,8,16,10,256,2,32,2.063173,5,False,0.00017035551062406153,True,2.0632785854992104
144,2,256,False,32,2,1,1,4,1,2.049360746901046,64,64,DLMT,False,False,3,False,1,True,1,15,1024,1,10,2048,16,2,2.067825,3,True,0.029790902050793985,True,2.086289253098954
145,4,2,False,8,4,4,16,512,1,2.0371911829228075,2,1,DLMT,True,True,5,False,512,True,27,1,32,8,10,1024,32,2,2.040794,5,False,0.005812916995794776,True,2.0443968170771925
146,4,512,False,2,512,1,128,512,15,1.1158748985720852,1,1,DLMT,True,False,1,False,2048,False,6,1,1024,4,10,256,4,16,1.116051,5,False,0.0002841284920595179,True,1.1162271014279146
147,32,512,False,8,4,8,16,1024,1,1.3448270745200197,32,32,DLMT,True,True,30,True,512,True,1,9,1024,2,10,512,2,4,1.351162,2,False,0.010221000733783321,True,1.3574969254799802
148,32,8,False,2,64,2048,2,2048,3,0.7060537246337516,32,2,DLMT,False,True,1,True,512,False,1,13,64,1,10,8,4,2,0.7163972,30,True,0.016688541900357855,True,0.7267406753662483
149,2,1,False,4,4,256,4,2048,6,1.0107204881019236,32,256,DLMT,False,True,17,True,1,False,1,2,2048,4,10,1,32,32,1.010808,1,False,0.0001411949007578144,True,1.0108955118980762
150,32,1024,False,16,2,32,64,128,3,0.6556858175643855,2048,64,DLMT,False,False,1,True,1,False,1,20,1024,1,10,64,8,16,0.6658997,30,True,0.01647945192080125,True,0.6761135824356145
151,16,2048,False,2,4,8,16,8,1,2.371806488180767,8,4,DLMT,True,False,17,False,512,True,21,1,512,16,10,2048,16,16,2.3739150000000007,6,False,0.003401950176002017,True,2.3760235118192345
152,2,32,False,1,16,8,8,2048,1,0.18251662292089324,1,16,DLMT,False,False,1,True,1,True,13,1,16,32,10,8,16,4,0.1902291,2,True,0.012443592925276846,True,0.19794157707910678
153,8,512,False,8,4,4,4,16,1,2.216086453842273,16,2,DLMT,True,True,3,True,16,False,22,1,8,16,10,1,32,8,2.2164479999999998,18,False,0.0005833318095217406,True,2.2168095461577266
154,8,256,False,16,1,32,128,64,7,inf,8,16,DLMT,False,False,1,False,64,False,4,1,16,4,1,128,1,1,inf,5,False,inf,False,inf
155,2,1024,False,8,32,32,512,512,1,0.5232581643368021,1,2,DLMT,True,False,8,False,8,True,3,1,512,16,10,512,1,4,0.5422547,1,True,0.03064970623040293,True,0.5612512356631979
156,2,32,False,16,16,512,256,1,1,1.5433743631001646,2048,8,DLMT,False,False,4,False,1,False,1,3,128,4,10,256,32,16,1.543472,28,False,0.00015753094934013213,True,1.5435696368998353
157,2,32,False,4,1,64,16,2048,6,0.5315054755073476,2,16,DLMT,True,False,1,True,128,False,7,1,128,8,10,1,2,4,0.5381784,1,True,0.010766340717253926,True,0.5448513244926523
158,16,8,False,4,256,64,512,512,1,1.1648851415594437,2,1,DLMT,False,True,18,False,2048,False,11,1,1024,2,10,1,4,8,1.165128,1,False,0.0003918367006802883,True,1.1653708584405562
159,2,64,False,32,4,64,2048,256,1,1.9360172101772315,64,16,DLMT,False,True,7,True,1024,False,24,1,128,8,10,1,8,32,1.9383129999999997,12,True,0.0037041113644165503,True,1.940608789822768
160,2,1,False,4,512,2048,32,1,1,0.48264879547035533,32,8,DLMT,False,False,30,True,32,False,1,23,1,1,10,64,2,1,0.4939622,3,True,0.01825346112823538,True,0.5052756045296447
161,1,512,False,16,2048,64,1,1024,3,0.6059619338261006,1,4,DLMT,False,False,1,False,512,True,29,1,1,2,10,16,4,1,0.6100697,18,True,0.006627620358016908,True,0.6141774661738995
162,2,8,False,1,2048,8,1,64,29,0.45067346748179754,1,1,DLMT,False,True,2,True,2048,True,1,18,1,1,10,16,8,16,0.45587720000000004,1,True,0.008395892588641183,True,0.46108093251820254
163,1,1,False,32,2048,2,1,1,2,0.5896311722718278,1,64,DLMT,False,False,1,True,8,False,22,1,1,4,10,16,4,1,0.6020951,6,True,0.020109757385160066,True,0.6145590277281722
164,32,64,False,1,2048,2048,1,2048,1,0.7669210831821921,1,4,DLMT,True,False,19,False,256,False,1,8,1,2,10,16,2,32,0.7800204999999999,4,True,0.021135078751923306,True,0.7931199168178077
165,8,2048,False,8,2048,1,1,4,6,0.65349656525104,1,64,DLMT,False,True,1,False,2048,False,16,1,1,2,10,16,32,2,0.6763953999999999,17,True,0.03694581846488177,True,0.6992942347489597
166,1,16,False,8,2048,256,1,512,8,0.9682371074652576,1,1,DLMT,True,False,1,False,2048,False,2,1,1,32,10,16,32,32,0.9773489999999999,4,True,0.014701461063445349,True,0.9864608925347422
167,32,1024,False,8,2048,16,1,2048,30,0.6818121934420771,1,4,DLMT,True,True,3,True,8,False,5,1,1,2,10,16,8,32,0.6902262,1,True,0.013575466274128492,True,0.6986402065579229
168,8,1,False,1,2048,256,1,512,24,0.6722071400833881,1,512,DLMT,True,False,1,False,1,False,22,1,1,8,10,16,32,4,0.6756561999999999,3,True,0.00556483956282659,True,0.6791052599166117
169,4,2048,False,32,2048,1,1,1024,22,0.4109506616548327,1,32,DLMT,False,False,1,True,512,False,1,25,1,8,10,16,16,1,0.4156821,5,True,0.007633875875988552,True,0.4204135383451673
170,4,16,False,4,2048,1,1,1024,9,0.625610786640723,1,1,DLMT,False,False,7,False,32,False,27,1,1,4,10,16,1,8,0.6336461,1,True,0.01296446880091892,True,0.641681413359277
171,16,2048,False,2,2048,16,1,64,1,0.6362641932626559,1,32,DLMT,True,False,5,False,4,False,1,15,1,4,10,16,16,16,0.6410278999999999,12,True,0.007685938881490016,True,0.6457916067373438
172,1,128,False,1,2048,16,1,64,3,0.44522701603441545,1,64,DLMT,True,True,1,True,128,False,10,1,1,4,10,16,8,1,0.4518992,30,True,0.01076514592376713,True,0.45857138396558456
173,32,4,False,1,2048,8,1,1,3,0.7781072654497034,1,4,DLMT,True,True,19,False,2048,False,1,10,1,16,10,16,32,2,0.7867363,1,True,0.013922400310650455,True,0.7953653345502967
174,32,128,False,16,2048,2048,1,2048,1,0.6566405557008714,1,32,DLMT,False,False,4,True,1024,True,20,1,1,8,10,16,16,2,0.6654108999999999,13,True,0.014150394633719593,True,0.6741812442991284
175,16,1,False,4,2048,2048,1,2048,17,0.11493173114319913,1,32,DLMT,True,False,2,True,8,True,1,4,1,16,10,16,2,8,0.1251735,1,True,0.01652444489385347,True,0.13541526885680086
176,4,1,False,4,2048,1,1,1,16,0.7480432192112529,1,2,DLMT,False,False,1,False,128,False,11,1,1,32,10,16,32,1,0.754562,1,True,0.010517639621131709,True,0.761080780788747
177,16,64,False,4,2048,64,1,2048,5,0.1786491206038636,1,64,DLMT,False,False,14,True,128,True,1,22,1,16,10,16,16,32,0.1800367,1,True,0.00223877140637449,True,0.1814242793961364
178,4,32,False,1,2048,256,1,1024,1,0.47379313256348776,1,4,DLMT,False,True,2,True,8,False,10,1,1,32,10,16,1,4,0.48617220000000005,1,True,0.019972840683287883,True,0.49855126743651235
179,8,512,False,16,2048,1,1,2048,21,0.3798752801857298,1,64,DLMT,False,True,1,True,2048,False,1,7,1,1,10,16,16,8,0.3850363,1,True,0.008326978348116439,True,0.3901973198142702
180,8,2048,False,32,2048,8,1,16,28,0.3734982083309799,1,2048,DLMT,True,True,2,True,64,False,24,1,1,32,10,16,8,1,0.38107499999999994,1,True,0.012224673116284128,True,0.38865179166902
181,32,128,False,2,2048,16,1,2048,24,0.5718245646643499,1,32,DLMT,True,True,2,True,64,False,29,1,1,2,10,16,32,2,0.5794118,1,True,0.012241523310438138,True,0.5869990353356501
182,8,2048,False,16,2048,8,1,1,3,0.5688340981384473,1,256,DLMT,False,True,1,False,512,False,24,1,1,4,10,16,1,16,0.5836815000000001,30,True,0.023955341827033075,True,0.5985289018615528
183,2,1024,False,8,2048,1,1,256,1,0.2063694400319498,1,512,DLMT,True,False,3,False,64,True,1,1,1,32,10,16,2,2,0.2321024,22,True,0.041518499869817066,True,0.2578353599680502
184,2,2048,False,1,2048,2,1,16,2,0.22774990926854854,1,1024,DLMT,True,False,1,True,128,True,1,30,1,8,10,16,32,16,0.25080210000000003,7,True,0.03719324862243146,True,0.2738542907314515
185,1,1,False,8,2048,64,1,2048,8,0.708906818262936,1,2048,DLMT,False,True,1,True,2048,False,1,13,1,16,10,16,1,32,0.7266179,2,True,0.028575707796833306,True,0.7443289817370641
186,2,1024,False,4,2048,2048,1,1,1,0.1660771468291964,1,4,DLMT,True,True,27,False,2,True,1,30,1,16,10,16,8,4,0.17989940000000001,2,True,0.022301329391764966,True,0.19372165317080364
187,2,32,False,8,2048,1,1,16,1,0.15851827299694374,1,8,DLMT,True,False,1,False,8,True,18,1,1,1,10,16,16,32,0.1810239,30,True,0.036311402689651086,True,0.20352952700305624
188,16,8,False,2,2048,8,1,128,1,0.171940963304051,1,8,DLMT,False,False,6,False,32,True,2,1,1,8,10,16,4,1,0.1845484,8,True,0.02034130000860319,True,0.197155836695949
189,16,32,False,1,2048,1,1,16,4,0.7347666652538741,1,16,DLMT,False,False,1,False,2,False,30,1,1,32,10,16,16,32,0.7433887,16,True,0.013911106570291232,True,0.7520107347461259
190,1,2048,False,2,2048,64,1,1,7,0.48743262326876635,1,2048,DLMT,False,False,1,False,32,False,8,1,1,32,10,16,4,8,0.501234,12,True,0.022267646579735352,True,0.5150353767312336
191,1,1024,False,8,2048,512,1,512,1,0.25997361135404895,1,1,DLMT,False,False,2,False,128,True,30,1,1,1,10,16,1,2,0.265714,3,True,0.009261753235754013,True,0.27145438864595106
192,1,1,False,16,2048,8,1,128,8,0.7691683439374987,1,2048,DLMT,True,True,14,False,128,False,1,26,1,1,10,16,32,16,0.7814639999999999,1,True,0.019838261718205057,True,0.7937596560625012
193,2,512,False,32,2048,2,1,64,1,0.15632496964916542,1,2,DLMT,False,True,15,True,64,True,1,5,1,32,10,16,4,2,0.1792377,5,True,0.0369682381377582,True,0.20215043035083458
194,32,512,False,8,2048,256,1,1,2,0.6837743014865568,1,16,DLMT,False,False,30,True,1024,True,1,15,1,8,10,16,32,32,0.6910880999999999,1,True,0.011800350329121578,True,0.6984018985134429
195,1,2048,False,32,2048,1,1,2048,1,0.40173428014872836,1,1,DLMT,False,False,1,True,256,False,16,1,1,1,10,16,8,32,0.40773790000000004,21,True,0.009686460101089568,True,0.4137415198512717
196,8,2048,False,32,2048,2,1,512,11,inf,1,64,DLMT,True,False,6,True,1,True,15,1,1,2,1,16,4,32,inf,1,True,inf,False,inf
197,4,2048,False,16,2048,2,1,2048,2,0.6452618107110549,1,16,DLMT,True,True,29,False,128,False,26,1,1,2,10,16,4,1,0.6617054999999998,1,True,0.026530850413245332,True,0.6781491892889447
198,1,8,False,8,2048,8,1,64,17,0.7502293335138948,1,1,DLMT,False,False,4,False,8,False,1,14,1,4,10,16,16,32,0.7630908,1,True,0.02075116097378648,True,0.7759522664861052
199,1,64,False,32,2048,256,1,2048,10,0.7469868383453966,1,8,DLMT,True,False,7,False,16,False,1,6,1,1,10,16,1,16,0.756931,1,True,0.01604427453641952,True,0.7668751616546035
200,32,1024,False,4,2048,1,1,2,1,0.6206590922218082,1,8,DLMT,False,True,3,False,1,False,7,1,1,16,10,16,4,32,0.6362205000000001,3,True,0.02510734511751493,True,0.651781907778192
201,2,1,False,32,2048,8,1,8,1,0.5358328562096998,1,256,DLMT,True,False,14,True,8,False,4,1,1,8,10,16,1,2,0.5543868,2,True,0.029935612296393757,True,0.5729407437903001
202,32,32,False,32,2048,1,1,16,12,0.16308621715627875,1,1,DLMT,True,True,1,False,4,True,1,23,1,1,10,16,1,8,0.17437230000000004,9,True,0.0182093793197352,True,0.18565838284372133
203,16,1,False,16,2048,1,1,16,29,0.37965773997492336,1,8,DLMT,True,False,1,False,256,True,14,1,1,8,10,16,2,16,0.38330809999999993,2,True,0.0058896245287794035,True,0.3869584600250765
204,32,2048,False,2,2048,1,1,16,1,0.516626285447413,1,8,DLMT,True,False,24,True,1,False,6,1,1,1,10,16,1,4,0.5305959,5,True,0.0225390876410293,True,0.5445655145525871
205,32,1024,False,16,2048,4,1,512,5,0.8323291458211294,1,1024,DLMT,False,False,20,False,64,False,1,5,1,1,10,16,1,1,0.8548701,1,True,0.03636840084867632,True,0.8774110541788706
206,16,512,False,8,2048,64,1,1,2,0.7382252100395035,1,2,DLMT,True,False,28,False,128,False,1,1,1,4,10,16,1,2,0.743591,1,True,0.008657362000055202,True,0.7489567899604965
207,16,1,False,8,2048,16,1,512,15,0.6958883737334399,1,8,DLMT,False,False,5,True,2048,True,1,29,1,32,10,16,1,1,0.7041932000000001,1,True,0.01339931079421625,True,0.7124980262665602
208,32,256,False,4,2048,32,1,128,2,0.21284753369088272,1,2,DLMT,False,False,1,True,1,True,12,1,1,8,10,16,16,8,0.2290819,20,True,0.026193121052864244,True,0.2453162663091173
209,8,4,False,8,2048,64,1,2048,1,0.17452807983418797,1,1,DLMT,True,False,7,True,2,True,1,7,1,1,10,16,4,1,0.18891829999999996,13,True,0.02321770813861696,True,0.20330852016581194
210,1,512,False,4,2048,2,1,512,1,0.76592818813639,1,512,DLMT,False,True,7,False,512,False,1,26,1,16,10,16,2,2,0.7704561,7,True,0.007305498798165677,True,0.77498401186361
211,2,512,False,2,2048,2048,1,1,1,0.4769429038846558,1,16,DLMT,False,True,5,True,32,False,1,22,1,4,10,16,1,1,0.48492579999999996,14,True,0.01287989690020847,True,0.4929086961153441
212,32,2048,False,1,2048,4,1,4,7,0.3095911334969556,1,8,DLMT,False,False,6,False,128,True,1,22,1,2,10,16,16,2,0.33725869999999997,1,True,0.04463986489238067,True,0.3649262665030443
213,32,1,False,1,2048,32,1,512,9,0.5677962668378614,1,32,DLMT,False,True,1,True,256,False,22,1,1,32,10,16,16,4,0.5746398,11,True,0.011041606991738112,True,0.5814833331621386
214,4,512,False,1,2048,2,1,4,5,0.1891772902696141,1,32,DLMT,False,False,21,False,32,True,21,1,1,32,10,16,32,32,0.20310820000000002,1,True,0.022476639863645093,True,0.21703910973038593
215,8,1,False,32,2048,2,1,128,5,0.5790875292166902,1,128,DLMT,False,False,1,False,256,False,1,3,1,2,10,16,4,4,0.5894005999999999,5,True,0.016639486032927815,True,0.5997136707833097
216,2,1,False,16,2048,8,1,2048,1,0.16569894121941875,1,32,DLMT,False,False,3,True,4,True,1,21,1,32,10,16,16,4,0.17829480000000003,29,True,0.020322619776003293,True,0.1908906587805813
217,1,256,False,8,2048,1,1,2,1,0.1987260964518003,1,128,DLMT,True,False,22,True,2,True,1,26,1,2,10,16,8,1,0.21283029999999997,5,True,0.022756238454762243,True,0.22693450354819963
218,8,32,False,8,2048,8,1,8,8,0.42090115073462947,1,16,DLMT,False,False,1,True,1,False,1,15,1,8,10,16,32,4,0.4304167,12,True,0.015352735613238449,True,0.4399322492653705
219,16,1,False,4,2048,32,1,1,1,0.09076612061545507,1,2048,DLMT,False,False,15,True,2,True,30,1,1,4,10,16,32,8,0.09719352,8,True,0.010370201517501964,True,0.10362091938454494
220,16,16,False,1,2048,64,1,128,4,0.45945683746387095,1,1,DLMT,False,False,1,True,4,False,1,29,1,2,10,16,4,4,0.4696428999999999,27,True,0.016434566276297042,True,0.4798289625361289
221,2,256,False,8,2048,16,1,256,11,0.9642379465241876,1,2,DLMT,True,False,1,False,2048,False,28,1,1,1,10,16,4,1,0.9703626,7,True,0.009881740182781575,True,0.9764872534758123
222,1,2048,False,8,2048,1,1,1024,1,0.14152837230497575,1,2,DLMT,True,False,2,True,4,True,1,15,1,4,10,16,16,2,0.1623354,29,True,0.03357082036888583,True,0.18314242769502423
223,1,1,False,32,2048,16,1,256,1,0.15019117390062606,1,128,DLMT,False,True,2,True,4,True,1,15,1,8,10,16,8,2,0.1606726,29,True,0.01691111666449026,True,0.17115402609937394
224,1,256,False,4,2048,32,1,1,1,0.13738544667087874,1,128,DLMT,False,False,2,True,4,True,1,15,1,8,10,16,32,2,0.1422159,29,True,0.007793630276706741,True,0.14704635332912128
225,1,8,False,4,2048,128,1,256,1,0.19111829033063243,1,8,DLMT,False,True,2,True,4,True,1,15,1,32,10,16,2,2,0.19720379999999998,29,True,0.009818584132144512,True,0.20328930966936753
226,1,512,False,1,2048,8,1,16,1,0.18765646468659292,1,1,DLMT,False,True,2,True,4,True,1,15,1,32,10,16,4,2,0.1983126,29,True,0.017192998907694955,True,0.2089687353134071
227,1,1,False,2,2048,1,1,1,1,0.1178499624164791,1,512,DLMT,False,True,2,True,4,True,1,15,1,32,10,16,16,2,0.1441701,29,True,0.0424658737351535,True,0.1704902375835209
228,1,2048,False,16,2048,1,1,512,1,0.14194951567619465,1,8,DLMT,True,False,2,True,4,True,1,15,1,4,10,16,8,2,0.15726120000000002,29,True,0.0247044321521463,True,0.17257288432380538
229,1,512,False,2,2048,2048,1,2048,1,0.13858093680674302,1,128,DLMT,True,True,2,True,4,True,1,15,1,1,10,16,32,2,0.1515085,29,True,0.020857803821351852,True,0.16443606319325696
230,1,1,False,4,2048,4,1,16,1,0.1938852812375199,1,2048,DLMT,True,False,2,True,4,True,1,15,1,32,10,16,16,2,0.2033388,29,True,0.015252653328519597,True,0.21279231876248006
231,1,2048,False,32,2048,32,1,1,1,0.16858169745711793,1,2048,DLMT,True,True,2,True,4,True,1,15,1,1,10,16,4,2,0.17917349999999999,29,True,0.01708920206007291,True,0.18976530254288204
232,1,128,False,16,2048,128,1,1024,1,0.13257035002937304,1,1,DLMT,False,True,2,True,4,True,1,15,1,1,10,16,16,2,0.1432177,29,True,0.017178824313962813,True,0.15386504997062697
233,1,1,False,4,2048,1,1,2048,1,0.14400257554532309,1,256,DLMT,False,False,2,True,4,True,1,15,1,2,10,16,2,2,0.1579345,29,True,0.02247827705697214,True,0.17186642445467692
234,1,2048,False,8,2048,4,1,1,1,0.15183871086650974,1,2048,DLMT,False,True,2,True,4,True,1,15,1,8,10,16,4,2,0.1686162,29,True,0.027069415305100333,True,0.18539368913349025
235,1,1,False,1,2048,2048,1,1,1,0.15241290972115135,1,8,DLMT,True,True,2,True,4,True,1,15,1,1,10,16,8,2,0.16030479999999997,29,True,0.012733064751268642,True,0.1681966902788486
236,1,2048,False,32,2048,128,1,256,1,0.18315889508589897,1,2048,DLMT,False,False,2,True,4,True,1,15,1,32,10,16,1,2,0.1927945,29,True,0.015546437792947943,True,0.20243010491410104
237,1,1,False,32,2048,1,1,32,1,0.1315327662142491,1,2,DLMT,False,False,2,True,4,True,1,15,1,4,10,16,32,2,0.13903339999999997,29,True,0.012101797198763496,True,0.14653403378575083
238,1,2048,False,1,2048,128,1,2048,1,0.1263808921066697,1,256,DLMT,False,True,2,True,4,True,1,15,1,2,10,16,16,2,0.1324467,29,True,0.00978679656527099,True,0.1385125078933303
239,1,32,False,4,2048,2048,1,1,1,0.1449475403720858,1,1,DLMT,True,True,2,True,4,True,1,15,1,2,10,16,16,2,0.152718,29,True,0.01253714409265523,True,0.1604884596279142
240,1,1,False,16,2048,64,1,128,1,0.15165374502150222,1,256,DLMT,True,True,2,True,4,True,1,15,1,4,10,16,2,2,0.1708992,29,True,0.03105132176832413,True,0.19014465497849778
241,1,128,False,32,2048,1,1,1,1,0.19751117272277963,1,8,DLMT,True,True,2,True,4,True,1,15,1,32,10,16,1,2,0.22536209999999998,29,True,0.0449357058795119,True,0.25321302727722034
242,1,2048,False,2,2048,8,1,512,1,0.16673408665510506,1,1,DLMT,True,True,2,True,4,True,1,15,1,1,10,16,1,2,0.1755745,29,True,0.014263446597859858,True,0.18441491334489493
243,1,16,False,1,2048,32,1,1024,1,0.13391936611340863,1,16,DLMT,False,False,2,True,4,True,1,15,1,2,10,16,8,2,0.14606829999999998,29,True,0.019601534787102765,True,0.15821723388659134
244,1,1,False,16,2048,1,1,64,1,0.15734803562368474,1,2048,DLMT,False,True,2,True,4,True,1,15,1,1,10,16,1,2,0.18316280000000001,29,True,0.04165048609752352,True,0.2089775643763153
245,1,4,False,16,2048,1,1,64,1,0.11226857121384658,1,1,DLMT,False,True,2,True,4,True,1,15,1,32,10,16,32,2,0.12880609999999998,29,True,0.02668225449413898,True,0.14534362878615337
246,1,512,False,32,2048,2,1,4,1,0.1813652853825768,1,32,DLMT,True,False,2,True,4,True,1,15,1,1,10,16,16,2,0.20085859999999997,29,True,0.03145122758558081,True,0.22035191461742315
247,1,1,False,16,2048,16,1,1,1,0.18738316135242145,1,8,DLMT,False,True,2,True,4,True,1,15,1,2,10,16,1,2,0.2055637,29,True,0.02933314676624382,True,0.22374423864757853
248,1,8,False,2,2048,1,1,8,1,0.1734200670220254,1,8,DLMT,True,True,2,True,4,True,1,15,1,4,10,16,1,2,0.19300820000000002,29,True,0.031604211000434736,True,0.21259633297797464
249,1,1024,False,16,2048,2048,1,2048,1,0.15942121959745145,1,16,DLMT,False,True,2,True,4,True,1,15,1,16,10,16,8,2,0.1688393,29,True,0.015195475780968491,True,0.17825738040254854
250,1,1,False,8,2048,64,1,2048,1,0.15080417884838873,1,2,DLMT,True,False,2,True,4,True,1,15,1,16,10,16,32,2,0.1623173,29,True,0.01857569123908986,True,0.17383042115161126
251,1,4,False,32,2048,8,1,2048,1,0.1881235762554228,1,1,DLMT,True,True,2,True,4,True,1,15,1,8,10,16,32,2,0.19913279999999997,29,True,0.017762684711495617,True,0.21014202374457713
252,1,2048,False,16,2048,4,1,4,1,0.17319879283699371,1,128,DLMT,False,False,2,True,4,True,1,15,1,32,10,16,1,2,0.1889948,29,True,0.025485856355241428,True,0.20479080716300627
253,1,8,False,1,2048,1,1,4,1,0.18651558551446715,1,1,DLMT,True,False,2,True,4,True,1,15,1,16,10,16,1,2,0.1977121,29,True,0.018064866450931763,True,0.20890861448553286
254,1,256,False,1,2048,4,1,128,1,0.16178176632080996,1,32,DLMT,True,True,2,True,4,True,1,15,1,2,10,16,32,2,0.1759789,29,True,0.022906175330901484,True,0.19017603367919003
255,1,1024,False,8,2048,2048,1,2048,1,0.12580690994887792,1,1024,DLMT,False,False,2,True,4,True,1,15,1,8,10,16,32,2,0.13875259999999998,29,True,0.020887050357578017,True,0.15169829005112204
