id,T2_K,T2_J,T2_I,mean_confidence_interval_inf,RT_K,T1_I,T1_J,T1_K,technique,VEC2,VEC1,SCR,ACOPY_x,ACOPY_y,U1_I,RT_J,runs,mean_confidence_interval_sup,cost_std,U_K,U_J,U_I,correct_result,cost_mean,RT_I
172,2048,512,128,inf,1,128,32,64,RS,False,False,True,True,False,11,32,1,inf,inf,30,25,1,False,inf,1
173,1,2048,1024,0.2962239003886816,1,128,256,16,RS,True,False,True,True,True,11,1,35,0.29626261389703257,5.842765629740497e-05,7,1,12,True,0.2962432571428571,1
174,512,1024,256,inf,32,256,32,32,RS,False,True,True,True,True,9,1,1,inf,inf,1,7,3,False,inf,1
175,2048,512,64,0.10384871580184402,1,1,256,16,RS,True,False,False,True,True,7,8,35,0.10387894134101311,4.561734364050935e-05,1,27,10,True,0.10386382857142856,8
176,1024,1024,1024,0.1332099749711627,1,64,64,64,RS,False,False,False,True,False,6,1,35,0.13325208217169446,6.354952431620681e-05,3,23,1,True,0.13323102857142857,8
177,64,128,512,0.1713724046795199,1,32,1,16,RS,True,False,False,False,False,7,32,35,0.1714386810347658,0.00010002638019389859,9,1,25,True,0.17140554285714285,1
178,128,1024,1,0.10900672699645754,1,16,16,1,RS,True,True,False,True,False,24,8,35,0.10916750157497103,0.00024264609989842873,1,11,15,True,0.10908711428571428,8
179,256,1,256,0.205107415833897,1,32,512,32,RS,True,True,False,True,False,18,1,35,0.20522006988038868,0.00017002106472134313,6,4,1,True,0.20516374285714284,1
180,64,512,1024,0.24090044145247874,1,128,1,32,RS,False,True,False,True,False,1,1,35,0.24106584426180694,0.0002496311728309981,1,4,22,True,0.24098314285714284,32
181,64,128,128,0.28027219931177716,1,64,32,64,RS,False,True,True,True,True,27,1,35,0.2804207721167943,0.00022423079582412382,24,22,1,True,0.2803464857142857,32
182,128,1024,64,0.32185842740114795,1,32,32,64,RS,False,True,False,True,True,20,1,35,0.32238300117028046,0.0007917033922022081,15,16,1,True,0.3221207142857142,32
183,2048,1,1024,0.23985771955675803,1,32,512,16,RS,True,False,True,False,False,30,1,35,0.24000525187181335,0.00022266045532906738,23,15,1,True,0.23993148571428569,1
184,2048,1024,512,0.1453944606098089,8,32,128,256,RS,True,True,False,True,True,12,8,35,0.1455561108187625,0.000243967629167546,9,1,4,True,0.1454752857142857,1
185,64,2048,1,0.09834453034349226,1,512,64,16,RS,True,True,True,False,False,25,8,35,0.09836582394222203,3.213697546186913e-05,8,30,1,True,0.09835517714285714,8
186,1,1024,256,0.27885399051799054,1,64,256,32,RS,False,False,False,True,True,29,1,35,0.2794604666248667,0.0009153130014439044,29,4,1,True,0.2791572285714286,32
187,128,1024,1,0.14615296405516515,32,32,32,1,RS,True,False,True,True,False,11,1,35,0.14619617880197777,6.522106833763363e-05,1,9,2,True,0.14617457142857146,1
188,512,1,128,0.10960564267876684,1,16,1,64,RS,False,False,True,False,False,12,1,35,0.10963304303551887,4.135348861230554e-05,25,1,2,True,0.10961934285714285,8
189,1024,1024,2048,0.39111325163583693,8,64,128,16,RS,False,False,True,True,True,17,8,35,0.3912281197927346,0.0001733626704634074,13,1,30,True,0.39117068571428576,1
190,512,128,128,0.13825416548011688,8,64,1,128,RS,False,False,False,False,False,10,8,35,0.1383018345198831,7.194362872614717e-05,1,11,17,True,0.13827799999999998,1
191,1,128,1,0.087844388277115,1,1,64,512,RS,True,False,True,False,False,10,8,35,0.08787280600859931,4.288894286885792e-05,1,23,13,True,0.08785859714285715,8
192,512,1,128,0.34449317512806243,1,16,128,16,RS,False,True,True,True,True,20,8,35,0.34471602487193753,0.0003363319108941525,21,1,30,True,0.3446046,1
193,1024,128,512,0.15072403990060848,8,512,16,32,RS,False,True,False,False,False,4,8,35,0.1508892172422487,0.000249290889835754,15,1,2,True,0.1508066285714286,1
194,128,1,128,0.21225033492828327,1,64,512,32,RS,True,True,True,True,False,3,1,35,0.21251577935743104,0.0004006171626633177,26,1,24,True,0.21238305714285716,32
195,1,256,1,inf,1,32,128,128,RS,False,True,True,True,False,12,32,1,inf,inf,16,30,1,False,inf,1
196,2048,1,1,0.16393342741136224,8,16,32,1,RS,True,False,True,False,False,11,1,35,0.16394988687435202,2.4841144276777684e-05,16,5,1,True,0.16394165714285713,1
197,64,256,1,0.10803780244732382,1,1,64,16,RS,True,False,False,True,True,19,8,35,0.10806482612410474,4.078499123702517e-05,1,17,10,True,0.10805131428571428,8
198,2048,1024,2048,0.12860475573124944,1,512,256,512,RS,True,True,False,True,False,12,1,35,0.1286231871258934,2.7817246155459153e-05,9,1,6,True,0.12861397142857142,1
199,512,1,1,inf,32,64,64,256,RS,True,True,True,True,True,27,1,1,inf,inf,30,28,1,False,inf,1
200,128,2048,128,inf,32,16,32,32,RS,True,True,True,True,True,26,1,1,inf,inf,16,28,1,False,inf,1
201,256,512,1024,0.2597467739500384,1,64,16,256,RS,True,True,True,True,True,29,1,35,0.2598878546213902,0.00021292342975534067,25,21,1,True,0.2598173142857143,32
202,256,256,2048,0.26215192367201523,32,16,1,16,RS,False,True,True,True,False,28,1,35,0.262192190613699,6.077214721853103e-05,15,6,1,True,0.26217205714285713,1
203,256,128,1024,0.09235864575230728,1,128,1,64,RS,False,True,True,False,True,16,8,35,0.09248133139054986,0.00018516106158296495,14,1,2,True,0.09241998857142857,8
204,64,2048,64,0.196925794789484,32,16,1,64,RS,False,False,False,False,False,6,1,35,0.1970260909248017,0.00015137011270527703,1,25,1,True,0.19697594285714284,1
205,1,2048,512,0.22773403197555017,1,128,32,64,RS,True,True,True,True,True,4,1,35,0.22784991088159265,0.00017488812517301,28,2,1,True,0.2277919714285714,1
206,256,1024,1,0.255957689131975,32,16,256,16,RS,True,False,True,True,False,29,1,35,0.25600613943945366,7.312274276997752e-05,26,1,21,True,0.2559819142857143,1
207,1,1024,256,0.1428825425507175,8,32,1,64,RS,True,False,False,False,True,28,1,35,0.14297454316356825,0.00013885024674233686,1,20,7,True,0.14292854285714288,1
208,1024,2048,1024,0.09541137472254047,8,32,32,32,RS,False,True,True,True,True,30,1,35,0.0954806938488881,0.0001046186269753336,8,7,1,True,0.09544603428571428,8
209,512,256,1024,0.1432122221948057,1,1,1,64,RS,True,False,False,False,True,12,8,35,0.14330114923376577,0.0001342115114135867,28,1,19,True,0.14325668571428574,1
210,1,128,1024,0.16788186851847467,1,1,1,32,RS,True,True,False,True,True,6,8,35,0.1679275029100968,6.887287312912808e-05,18,1,20,True,0.16790468571428574,1
211,1024,128,64,0.220989168152508,1,16,32,512,RS,False,False,True,True,True,12,1,35,0.22101888899034913,4.485563236765703e-05,1,8,21,True,0.22100402857142856,32
212,2048,2048,256,0.14413058425426342,1,16,1,32,RS,True,False,False,False,False,19,32,35,0.1444956443171652,0.0005509602407967164,1,7,16,True,0.1443131142857143,1
213,256,128,256,0.3381306305567239,8,1,16,256,RS,True,True,True,True,False,9,8,35,0.33833576944327615,0.00030960212254717523,1,21,30,True,0.3382332,1
214,128,256,512,0.11243346394255113,8,16,1,1,RS,False,False,False,False,False,25,1,35,0.11247036462887744,5.569168772476422e-05,16,13,1,True,0.11245191428571429,8
215,128,64,64,0.26853949164826163,1,16,16,64,RS,False,True,False,False,True,27,8,35,0.268627936923167,0.00013348441780192133,22,1,21,True,0.2685837142857143,1
216,256,1,512,0.1138305770346788,1,16,512,16,RS,True,True,False,True,False,7,8,35,0.11387822296532124,7.190875170261707e-05,28,27,1,True,0.11385440000000002,8
217,2048,2048,512,0.09512510569197476,1,16,128,256,RS,True,True,False,False,True,22,8,35,0.09516154002231093,5.4987848453554546e-05,1,12,23,True,0.09514332285714285,8
218,64,512,128,0.2530839182536371,8,16,16,32,RS,True,False,False,True,False,7,1,35,0.2531181388892201,5.164687002784997e-05,1,29,21,True,0.2531010285714286,1
219,512,1,256,0.12710489360675536,1,32,128,512,RS,False,True,True,False,False,3,32,35,0.12725750639324468,0.00023032806416686705,1,28,16,True,0.12718120000000002,1
220,1024,128,1,0.17793759934069658,8,128,32,256,RS,True,True,True,False,False,30,1,35,0.1781589149450178,0.00033401653875708725,1,2,30,True,0.17804825714285719,1
221,128,512,512,0.12285901591481078,8,1,128,32,RS,False,False,False,False,True,6,1,35,0.12288304122804637,3.625976575e-05,16,1,17,True,0.12287102857142858,8
222,1024,256,1,0.09692643780899833,1,32,64,1,RS,True,False,False,True,True,11,8,35,0.09696452219100164,5.747815883322295e-05,24,12,1,True,0.09694547999999999,8
223,256,128,512,0.10447458665860686,8,32,1,256,RS,False,True,True,False,False,4,1,35,0.10449838476996458,3.5916865460252346e-05,7,1,3,True,0.10448648571428572,1
224,512,64,256,0.1205729347034716,1,1,32,128,RS,False,True,False,False,True,20,1,35,0.12060815101081408,5.314956946856639e-05,13,1,4,True,0.12059054285714284,8
225,128,1,1,0.15119330114214904,1,256,256,128,RS,False,True,True,False,True,11,8,35,0.15121795600070811,3.7209895545817905e-05,28,1,6,True,0.15120562857142858,1
226,1,2048,2048,0.13070365827848932,8,64,512,128,RS,True,True,False,False,False,5,8,35,0.13077702743579636,0.00011073106232338363,1,1,17,True,0.13074034285714284,1
227,1,1,64,0.21775812977222422,8,64,16,512,RS,False,False,True,True,True,5,8,35,0.2178729559420615,0.00017329930225844955,1,17,27,True,0.21781554285714286,1
228,1024,64,1,0.09602980469989347,1,512,32,512,RS,True,False,True,False,True,12,8,35,0.09605298958582081,3.499136616541917e-05,25,23,1,True,0.09604139714285714,8
229,512,1024,2048,0.18218281533903166,1,32,64,64,RS,True,False,False,False,False,4,32,35,0.18240055608953973,0.00032862125584921787,1,10,28,True,0.1822916857142857,1
230,2048,512,1024,0.1653366487478386,32,256,1,64,RS,True,False,True,False,False,15,1,35,0.16539695125216142,9.101045465847802e-05,8,19,1,True,0.1653668,1
231,256,1,64,0.11669484571570851,8,1,512,16,RS,True,False,False,False,False,7,1,35,0.1167364685700058,6.281853359690319e-05,1,15,3,True,0.11671565714285716,8
232,2048,1024,1,0.1690604081718335,1,128,64,1,RS,False,False,True,True,False,11,8,35,0.1690871346853094,4.033650293949603e-05,8,15,1,True,0.16907377142857144,1
233,512,64,1024,0.1687338125964568,1,1,32,256,RS,False,False,True,True,True,30,8,35,0.16875321597497173,2.9284195082546715e-05,7,1,3,True,0.16874351428571427,1
234,512,128,128,0.09273727203274347,8,16,64,16,RS,False,False,True,False,False,23,1,35,0.09276678511011367,4.454207366670893e-05,1,21,8,True,0.09275202857142857,8
235,128,2048,128,0.22314224907138683,1,16,128,1,RS,True,True,False,False,True,5,1,35,0.2231750080714703,4.9440923312162784e-05,2,7,1,True,0.22315862857142857,32
236,1024,256,64,0.1402718059831269,32,1,256,256,RS,True,True,False,False,False,14,1,35,0.1402977368740159,3.9135724063303615e-05,17,1,3,True,0.1402847714285714,1
237,1,128,1024,0.1963264026101858,8,32,16,32,RS,True,True,True,True,True,3,8,35,0.19640251167552847,0.00011486621854690291,23,1,24,True,0.19636445714285714,1
238,2048,2048,2048,0.14134953408855247,1,64,256,16,RS,False,True,False,True,False,4,8,35,0.14137863734001896,4.392355139724917e-05,1,23,6,True,0.14136408571428571,1
239,1024,512,512,0.36848900781643334,1,16,64,16,RS,True,True,False,True,True,25,1,35,0.36853533504070957,6.991851817418435e-05,25,28,1,True,0.36851217142857146,1
240,512,1024,2048,0.10409185379352544,1,64,128,16,RS,True,False,False,True,True,10,1,35,0.10412248906361739,4.6235722561848564e-05,1,12,7,True,0.10410717142857141,8
241,256,2048,512,0.1014261597455099,1,128,32,1,RS,True,True,True,True,True,18,1,35,0.10145698311163294,4.651960306567248e-05,20,14,1,True,0.10144157142857142,8
242,1,128,256,0.24670264062926828,1,256,1,32,RS,False,True,False,False,True,21,32,35,0.2468091307993031,0.00016071834661536197,20,1,19,True,0.2467558857142857,1
243,256,512,1,0.1322437337314495,8,16,1,32,RS,True,True,False,True,False,26,1,35,0.13243158055426485,0.0002835043907805268,1,26,28,True,0.13233765714285717,8
244,1,512,1024,inf,32,256,512,1,RS,True,True,False,True,False,29,1,1,inf,inf,3,25,1,False,inf,1
245,1024,512,512,0.2439704100312279,8,1,32,16,RS,False,False,False,False,True,2,8,35,0.24403981854020065,0.00010475352607186954,4,1,24,True,0.24400511428571428,1
246,512,2048,512,0.19707273436953643,1,64,16,16,RS,True,False,False,False,True,20,8,35,0.19729835134474927,0.00034050830431300985,1,17,8,True,0.19718554285714285,1
247,64,128,256,0.25728872223995347,1,128,64,32,RS,True,True,True,True,True,28,1,35,0.2574388777600467,0.00022661947968219528,27,23,1,True,0.2573638000000001,1
248,1024,1,1024,0.16418464020504042,32,128,1,128,RS,True,True,False,True,False,13,1,35,0.1642263883663881,6.300765097694761e-05,15,1,22,True,0.16420551428571425,1
249,128,512,256,0.09461770348490327,1,64,32,1,RS,True,False,True,False,False,2,1,35,0.09464722222938247,4.455062664760083e-05,27,1,10,True,0.09463246285714287,8
250,512,512,1024,0.2156811119445067,1,1,512,16,RS,False,True,True,True,False,17,1,35,0.2158890594840647,0.0003138410308628571,1,6,6,True,0.2157850857142857,32
251,1024,2048,2048,0.19672355583053044,1,256,1,1,RS,True,False,False,False,True,30,1,35,0.19674604416946959,3.39401153293768e-05,23,30,1,True,0.19673480000000002,1
252,256,64,1,0.20882502828372834,1,32,16,1,RS,False,False,True,True,True,22,1,35,0.20889405743055733,0.00010418098067638536,25,1,23,True,0.20885954285714284,1
253,1,128,1024,0.22903638870506093,1,64,32,256,RS,True,True,True,False,True,28,32,35,0.22906326843779617,4.056774631177418e-05,27,21,1,True,0.22904982857142855,1
254,512,512,256,inf,32,64,32,32,RS,False,False,True,True,True,18,1,1,inf,inf,30,12,1,False,inf,1
255,128,1,512,0.16995311515239053,1,128,64,1,RS,True,False,True,False,True,21,1,35,0.16998637056189514,5.019012017584154e-05,19,1,2,True,0.16996974285714284,1
256,2048,256,1024,0.1942327049993578,8,1,1,256,RS,True,False,True,False,True,26,1,35,0.19425575214349938,3.4783481887886266e-05,6,5,1,True,0.1942442285714286,1
257,512,2048,1024,0.1277322006208092,8,32,64,128,RS,True,True,True,False,False,26,1,35,0.12780237080776224,0.00010590307466967109,23,1,18,True,0.12776728571428572,1
258,1024,1,512,0.1095871423980291,1,512,16,512,RS,False,False,True,False,False,8,8,35,0.10961097188768519,3.596422258470779e-05,17,23,1,True,0.10959905714285714,8
259,64,512,2048,0.10556020776595605,1,32,32,16,RS,True,False,False,False,True,10,8,35,0.10559464937690109,5.1980373062084744e-05,1,12,11,True,0.10557742857142857,8
260,512,1024,1,0.16510012295535084,8,1,64,1,RS,True,False,False,True,True,4,8,35,0.16532724847322058,0.00034278504480034645,24,1,23,True,0.1652136857142857,1
261,512,1024,128,0.24620144216114306,1,1,512,128,RS,False,False,False,True,False,4,8,35,0.24622410069599973,3.419698041330099e-05,8,16,1,True,0.2462127714285714,1
262,128,1024,512,0.09116879644837417,8,128,256,1,RS,True,True,True,False,True,14,1,35,0.09128618069448297,0.00017716003220886103,1,11,23,True,0.09122748857142857,8
263,512,512,128,0.15000228108440034,8,32,1,256,RS,False,True,False,False,False,5,8,35,0.15007463320131392,0.00010919611266161497,25,1,24,True,0.15003845714285713,1
264,1024,256,256,0.1236795171006935,1,64,1,16,RS,False,False,False,True,False,2,8,35,0.12373528289930652,8.416351432097627e-05,1,9,22,True,0.12370740000000001,8
265,1,2048,64,0.08952240137751266,8,32,64,1,RS,False,False,True,False,True,9,1,35,0.08960790719391587,0.00012904809367686343,24,1,12,True,0.08956515428571427,8
266,512,2048,512,0.122556208344427,8,32,64,512,RS,False,True,False,False,True,13,1,35,0.12262379165557301,0.00010199887954566649,24,1,4,True,0.12259,8
267,1,1,512,0.12146140933965442,1,128,1,512,RS,False,True,False,False,False,16,1,35,0.12154636208891699,0.00012821338718348171,1,3,28,True,0.1215038857142857,8
268,1,1,2048,0.19372334543849026,8,128,32,256,RS,True,False,True,False,True,27,1,35,0.19375728313293836,5.121984628111979e-05,9,15,1,True,0.1937403142857143,1
269,1024,1024,1024,inf,32,512,32,128,RS,True,False,True,True,True,29,1,1,inf,inf,10,25,1,False,inf,1
270,2048,128,2048,0.29214857734434946,32,64,1,128,RS,False,True,False,True,False,11,1,35,0.29255765122707916,0.0006173872955066895,1,28,29,True,0.2923531142857143,1
271,512,128,1,0.09214140191810898,8,128,16,64,RS,False,False,True,False,True,27,1,35,0.092208718081891,0.00010159569225963501,28,26,1,True,0.09217505999999999,8
272,512,512,256,0.19898381528208248,1,128,64,128,RS,True,False,True,True,True,20,8,35,0.1990416132893461,8.723058815693036e-05,16,4,1,True,0.1990127142857143,1
273,512,256,512,0.1279134551863894,1,16,16,1,RS,False,True,True,False,True,29,1,35,0.12798700195646773,0.00011099912115849842,1,22,5,True,0.12795022857142857,1
274,1,1024,1,inf,32,64,64,256,RS,True,False,True,True,True,15,1,1,inf,inf,27,4,1,False,inf,1
275,2048,512,64,0.21165213879417752,1,64,1,128,RS,False,True,False,False,True,2,8,35,0.21180660406296534,0.00023312388928443562,1,20,23,True,0.21172937142857143,1
276,64,128,1,inf,1,256,32,16,RS,False,True,False,True,False,10,32,1,inf,inf,4,18,1,False,inf,1
277,2048,256,512,0.16166750936680366,1,16,32,64,RS,True,True,True,False,True,19,1,35,0.16175334777605346,0.00012955005336367145,20,1,11,True,0.16171042857142856,32
278,2048,128,256,0.31411399739567325,1,16,1,16,RS,False,False,True,True,True,1,1,35,0.314168459747184,8.219631055824824e-05,14,25,1,True,0.3141412285714286,32
279,1,1024,256,0.10940441520852093,1,32,1,128,RS,False,True,True,False,True,1,1,35,0.10947038479147905,9.956338971443594e-05,17,1,17,True,0.10943739999999999,8
280,1,1,64,0.26007829724326376,1,16,16,256,RS,False,False,False,False,True,6,1,35,0.2601038741853076,3.860153322534168e-05,7,8,1,True,0.2600910857142857,1
281,128,128,2048,0.10955152986032882,8,64,16,1,RS,True,True,False,True,True,14,1,35,0.10957944156824259,4.212523602550058e-05,13,1,3,True,0.1095654857142857,8
282,2048,1,64,0.2113611509081892,1,64,128,64,RS,True,False,False,True,True,19,8,35,0.21148296337752504,0.000183843247338152,15,13,1,True,0.2114220571428571,1
283,64,1,2048,0.14643825706833283,8,512,128,1,RS,False,False,False,False,False,15,8,35,0.14653848578880999,0.0001512683680868983,19,1,26,True,0.1464883714285714,1
284,1024,512,1024,0.10375726198339441,1,64,64,256,RS,False,False,True,False,False,24,8,35,0.10378313801660555,3.905293111370201e-05,21,1,18,True,0.10377019999999998,8
285,128,512,128,0.18767825410005098,1,64,64,64,RS,True,True,False,False,False,2,8,35,0.18770123161423466,3.467839414402318e-05,11,24,1,True,0.18768974285714282,1
286,1024,1024,2048,0.23391305033562268,1,1,256,256,RS,False,False,True,False,True,23,32,35,0.23445397823580597,0.0008163855661714393,1,8,29,True,0.23418351428571432,1
287,64,512,1,0.23704628408524298,8,16,64,32,RS,False,False,False,False,False,21,1,35,0.2370701730576142,3.6053995787497485e-05,23,13,1,True,0.23705822857142858,1
288,2048,256,512,inf,1,16,32,32,RS,True,True,False,True,False,8,32,1,inf,inf,1,24,29,False,inf,1
289,1024,1,128,0.11065086080354775,1,32,16,32,RS,True,True,True,True,True,16,8,35,0.1107505106250237,0.00015039467532910534,23,6,1,True,0.11070068571428572,8
290,512,512,1,0.10115339110970027,1,64,128,16,RS,False,False,True,False,False,10,1,35,0.10117638031887118,3.4696044590184173e-05,30,23,1,True,0.10116488571428572,8
291,2048,256,128,0.12061475291473249,8,16,64,1,RS,False,True,False,False,False,18,8,35,0.12084564708526747,0.0003484728150905639,8,1,15,True,0.12073019999999998,1
292,256,1024,128,0.09274614902330074,8,64,512,128,RS,False,True,True,False,False,24,1,35,0.09276720526241354,3.177874478968805e-05,17,1,15,True,0.09275667714285714,1
293,128,256,2048,0.12161668583228936,1,256,16,16,RS,False,True,False,False,True,28,1,35,0.12164662845342496,4.51903547592315e-05,21,1,17,True,0.12163165714285716,8
294,512,1,128,0.1255628169736792,8,16,1,256,RS,False,False,False,False,False,26,8,35,0.1256179830263208,8.325835865373763e-05,1,12,7,True,0.1255904,1
295,1024,1,1,0.14448836699307863,8,256,256,128,RS,True,False,True,False,True,9,1,35,0.14453597586406422,7.185282009150576e-05,16,1,21,True,0.14451217142857142,1
296,2048,64,512,0.11902833439407239,1,512,64,1,RS,False,False,True,True,True,6,1,35,0.1190563513202134,4.228403471567893e-05,1,24,30,True,0.1190423428571429,8
297,128,1,512,inf,1,256,16,16,RS,False,False,False,True,True,2,32,1,inf,inf,23,25,1,False,inf,1
298,2048,1,512,0.10564600465478158,1,256,256,256,RS,True,True,True,True,False,20,8,35,0.10568108105950413,5.2938423991405726e-05,6,1,16,True,0.10566354285714286,1
299,2048,1,2048,0.19761859542897592,32,512,1,32,RS,False,False,False,False,False,9,1,35,0.19764380457102404,3.804643779082791e-05,24,1,1,True,0.19763119999999998,1
300,256,1,512,0.13085353908922476,32,1,128,1,RS,True,False,True,False,False,26,1,35,0.1309351466250609,0.00012316468484040695,28,1,17,True,0.13089434285714283,1
301,1,1,1,0.17734177885737362,1,1,1,1,RS,False,False,False,False,False,1,1,35,0.17756382114262642,0.00033511326869753146,1,1,1,True,0.17745280000000002,1
