id,T2_K,T2_J,T2_I,mean_confidence_interval_inf,RT_K,baseline,T1_J,T1_K,technique,VEC2,VEC1,SCR,ACOPY_x,ACOPY_y,U1_I,RT_J,T1_I,runs,RT_I,U_K,U_J,U_I,cost_std,correct_result,cost_mean,mean_confidence_interval_sup
162,512,64,512,0.09207992422183507,8,False,16,512,SIMA,True,False,True,True,False,24,1,1,35,8,1,19,5,7.6354383539613e-05,True,0.09210522000000002,0.09213051577816496
163,256,1,1024,0.10107590599370898,1,False,16,128,SIMA,True,False,True,False,True,25,8,32,35,8,1,19,4,3.374557869755199e-05,True,0.10108708571428571,0.10109826543486243
164,256,64,1024,0.2837187804884593,1,False,1,256,SIMA,True,False,True,True,False,23,1,1,35,32,1,19,5,0.0002417084599095315,True,0.28379885714285713,0.283878933797255
165,1024,64,2048,0.0983826643245583,8,False,1,512,SIMA,False,True,True,False,False,23,8,16,35,1,1,17,5,7.363745630742847e-05,True,0.09840706,0.0984314556754417
166,512,1,512,0.1492950452988253,8,False,32,128,SIMA,False,False,False,True,False,24,8,16,35,1,1,19,6,6.212985742518149e-05,True,0.14931562857142855,0.14933621184403179
167,1024,1,2048,0.11833138866761903,1,False,32,128,SIMA,True,False,True,False,False,23,1,16,35,1,1,19,6,6.109341124834403e-05,True,0.11835162857142856,0.11837186847523809
168,512,1,512,0.09925284944868512,1,False,32,128,SIMA,True,False,True,False,True,25,1,1,35,8,1,19,5,0.00018953961257397892,True,0.09931564285714285,0.09937843626560058
169,1024,64,1024,0.09768056511019509,1,False,16,512,SIMA,True,False,True,False,False,25,8,1,35,8,1,19,6,3.534371912564718e-05,True,0.0976922742857143,0.0977039834612335
170,512,1,1024,0.09634042628282649,8,False,16,128,SIMA,False,False,True,False,False,23,1,1,35,1,1,19,4,3.8850221442386525e-05,True,0.09635329714285715,0.0963661680028878
171,512,1,2048,inf,32,False,32,256,SIMA,False,True,True,True,True,25,1,32,1,1,1,19,6,inf,False,inf,inf
172,1024,1,1024,0.22855171310519576,32,False,16,256,SIMA,True,False,True,True,False,23,1,16,35,1,1,18,6,0.00011237664802087604,True,0.2285889428571429,0.22862617260909004
173,512,1,2048,0.10900965894591838,8,False,1,512,SIMA,True,False,False,False,True,24,1,32,35,8,1,19,4,0.0001693734817689314,True,0.10906577142857143,0.10912188391122449
174,1024,1,1024,0.08788528094503471,8,False,1,256,SIMA,True,False,True,False,False,24,1,32,35,8,1,19,6,3.637394492473599e-05,True,0.08789733142857142,0.08790938191210813
175,1024,1,512,0.11583892984273224,1,False,1,128,SIMA,True,False,False,True,True,24,8,1,35,1,1,18,6,5.178437239640805e-05,True,0.11585608571428571,0.11587324158583918
176,512,1,1024,0.17366823334712478,32,False,1,512,SIMA,True,True,True,True,False,23,1,32,35,1,1,19,5,0.00029174164416273616,True,0.1737648857142857,0.1738615380814466
177,1024,1,512,0.09799839120208538,1,False,32,128,SIMA,True,False,True,False,False,24,1,16,35,1,1,19,4,0.00019317372458330765,True,0.09806238857142856,0.09812638594077173
178,512,1,2048,0.1074990600156929,1,False,32,128,SIMA,True,False,False,False,False,24,8,16,35,1,1,19,5,3.25044926251182e-05,True,0.10750982857142857,0.10752059712716425
179,1024,1,2048,0.24139268243184195,1,False,16,512,SIMA,True,False,False,False,False,25,1,32,35,32,1,19,4,0.00026321992666954023,True,0.24147988571428572,0.2415670889967295
180,256,1,2048,0.12442520580623631,8,False,16,128,SIMA,False,False,True,False,True,23,8,16,35,1,1,18,4,0.0002003222098398021,True,0.12449157142857141,0.12455793705090651
181,512,1,2048,inf,32,False,16,256,SIMA,True,True,True,False,True,24,1,32,1,1,1,17,4,inf,False,inf,inf
182,256,1,512,0.17487582189383205,8,False,1,128,SIMA,True,True,False,False,False,23,1,1,35,1,1,19,4,0.0002065693024984462,True,0.1749442571428571,0.17501269239188216
183,256,1,1024,0.12807172602241193,1,False,1,128,SIMA,False,False,True,False,True,24,8,16,35,1,1,18,4,3.2995188270104054e-05,True,0.12808265714285713,0.12809358826330233
184,512,64,512,0.10627870993136629,1,False,32,128,SIMA,False,False,True,False,False,24,1,16,35,8,1,18,4,4.08055218352244e-05,True,0.10629222857142856,0.10630574721149083
185,512,64,1024,0.15337990884073996,1,False,1,256,SIMA,True,False,True,True,False,24,1,16,35,1,1,18,6,3.9773912073529245e-05,True,0.1533930857142857,0.15340626258783144
186,512,1,1024,0.10635121582076809,1,False,32,256,SIMA,True,False,False,False,False,23,1,1,35,8,1,19,5,3.074057346802179e-05,True,0.10636140000000001,0.10637158417923193
187,1024,1,2048,0.09782960411414028,1,False,32,256,SIMA,True,True,True,True,False,23,1,32,35,8,1,18,4,3.318205612947451e-05,True,0.09784059714285713,0.09785159017157398
188,512,1,512,0.10038184648564079,1,False,16,256,SIMA,True,False,True,False,True,23,8,32,35,8,1,19,6,3.7547357851554065e-05,True,0.10039428571428573,0.10040672494293067
189,1024,64,1024,0.1604921763746165,1,False,1,256,SIMA,False,True,False,False,False,24,1,16,35,32,1,18,6,3.784522723527766e-05,True,0.16050471428571428,0.16051725219681207
190,1024,64,512,0.28651355878032086,1,False,1,128,SIMA,True,False,True,False,False,24,1,1,35,32,1,17,6,0.0002507431338714432,True,0.2865966285714286,0.2866796983625363
191,256,1,512,0.12420869482653377,8,False,16,128,SIMA,False,False,True,False,True,23,8,1,35,1,1,19,4,5.6978334586444483e-05,True,0.12422757142857141,0.12424644803060905
192,1024,64,512,0.12233779697569754,8,False,1,256,SIMA,True,False,True,False,True,23,1,32,35,1,1,18,4,4.4596146991983904e-05,True,0.12235257142857142,0.12236734588144531
193,256,64,2048,0.17298824595111437,1,False,1,256,SIMA,False,True,True,True,True,23,1,16,35,32,1,18,5,5.738458870122249e-05,True,0.17300725714285714,0.17302626833459991
194,1024,64,1024,0.1003801563563356,1,False,32,128,SIMA,True,False,True,False,True,25,1,32,35,8,1,19,4,0.00014571654435224237,True,0.10042843142857143,0.10047670650080726
195,512,64,2048,0.13063845329460608,8,False,32,256,SIMA,False,False,True,False,True,24,1,16,35,1,1,18,4,0.00022656886325336011,True,0.1307135142857143,0.1307885752768225
196,1024,64,512,0.09948235524605048,1,False,16,128,SIMA,True,True,True,False,False,24,8,1,35,1,1,17,4,4.265230285430563e-05,True,0.09949648571428571,0.09951061618252094
197,1024,1,2048,0.21396088489162332,1,False,16,256,SIMA,True,False,True,False,True,25,1,32,35,32,1,19,4,0.0002061204205194212,True,0.2140291714285714,0.21409745796551946
198,1024,64,2048,0.10422669924178045,1,False,1,512,SIMA,True,False,False,False,False,25,1,32,35,1,1,19,4,2.816024118635005e-05,True,0.10423602857142858,0.10424535790107671
199,256,64,2048,inf,32,False,16,128,SIMA,True,False,False,False,True,23,1,16,1,1,1,17,5,inf,False,inf,inf
200,256,1,2048,0.149786365543955,1,False,32,128,SIMA,True,False,False,True,False,23,1,32,35,1,1,18,5,0.00028176977141210864,True,0.14987971428571428,0.14997306302747357
201,1024,1,2048,0.11622427557834084,1,False,32,128,SIMA,True,False,True,True,False,25,8,16,35,1,1,19,5,5.065454026027256e-05,True,0.11624105714285712,0.11625783870737341
