id,T2_K,T2_J,T2_I,mean_confidence_interval_inf,RT_K,T1_I,T1_J,T1_K,technique,VEC2,VEC1,SCR,ACOPY_x,ACOPY_y,U1_I,RT_J,runs,mean_confidence_interval_sup,cost_std,U_K,U_J,U_I,correct_result,cost_mean,RT_I
168,512,1,128,0.11511463494827133,8,32,256,32,RS,True,False,False,False,False,7,1,35,0.11514885076601437,5.16395987907076e-05,14,15,1,True,0.11513174285714285,8
169,64,2048,1024,0.329167851392459,1,64,128,32,RS,False,False,False,True,True,5,1,35,0.329793405750398,0.0009441065038501996,1,26,5,True,0.3294806285714285,32
170,64,1024,1024,0.17990916858054828,8,1,128,1,RS,False,True,False,False,False,7,1,35,0.1799320885623089,3.459156438397538e-05,24,1,3,True,0.1799206285714286,1
171,1024,1024,512,0.125610782042695,8,32,256,512,RS,True,False,True,False,True,11,1,35,0.12564458938587647,5.1023116009774936e-05,7,1,6,True,0.12562768571428573,1
172,512,1,2048,0.20755707947693916,1,256,1,32,RS,False,True,False,True,False,13,1,35,0.20760097766591798,6.625254096012824e-05,13,23,1,True,0.20757902857142857,1
173,256,2048,2048,0.24362058964771915,1,32,32,32,RS,False,True,True,False,True,24,32,35,0.24366301035228088,6.40226745547445e-05,25,30,1,True,0.24364180000000002,1
174,1024,512,512,0.08960277078829408,8,256,32,512,RS,False,True,True,False,False,28,1,35,0.08963762921170591,5.260943967442673e-05,11,1,17,True,0.0896202,1
175,2048,1,2048,0.28765000827718235,1,512,1,256,RS,True,False,False,False,False,18,1,35,0.28789302029424624,0.0003667614539201646,1,14,24,True,0.2877715142857143,32
176,2048,1024,2048,inf,1,16,128,512,RS,False,False,False,True,True,21,32,1,inf,inf,11,4,1,False,inf,1
177,2048,2048,512,0.11673328408227683,1,64,16,32,RS,False,False,False,True,True,24,1,35,0.11700403020343743,0.0004086186446244158,6,1,1,True,0.11686865714285713,8
178,1024,256,1,0.09583127785131317,1,256,1,128,RS,True,False,True,True,False,6,1,35,0.09593513357725826,0.00015674235992838175,1,10,9,True,0.09588320571428571,8
179,512,2048,64,0.18380451351053104,1,16,32,32,RS,True,False,True,False,False,5,8,35,0.18383828648946896,5.0971252402000976e-05,18,1,30,True,0.1838214,1
180,1024,1,2048,0.11745632006504883,8,1,32,512,RS,False,False,False,False,True,2,1,35,0.11766373707780828,0.0003130403429696104,1,28,2,True,0.11756002857142855,8
181,2048,1,1,0.12686692377012868,1,256,512,16,RS,True,True,False,False,False,29,1,35,0.12690553337272845,5.827083843780766e-05,10,1,18,True,0.12688622857142856,8
182,1024,512,1024,0.2018328254126376,1,512,32,128,RS,True,False,True,False,True,20,8,35,0.20188448887307667,7.797213526351082e-05,22,8,1,True,0.20185865714285714,1
183,1,64,1,0.17639046100596698,1,1,64,512,RS,True,False,False,False,False,13,32,35,0.17653982470831878,0.0002254244431995698,29,25,1,True,0.17646514285714288,1
184,2048,256,256,0.13169997254865945,8,256,256,1,RS,False,True,True,True,True,10,1,35,0.1317395131656262,5.9675954888353705e-05,28,1,15,True,0.13171974285714283,1
185,2048,1024,256,0.11124478055699616,8,32,16,1,RS,True,False,False,True,True,27,1,35,0.1112797337287181,5.275243683316179e-05,22,1,16,True,0.11126225714285713,8
186,128,256,128,0.18761637368362136,8,16,1,1,RS,True,True,True,False,True,12,8,35,0.18763676917352148,3.07815210932859e-05,13,25,1,True,0.18762657142857142,1
187,512,2048,2048,0.17943191270509415,8,64,128,16,RS,True,False,True,False,False,29,8,35,0.17951020158062012,0.00011815605730367968,26,29,1,True,0.17947105714285713,1
188,1,1024,2048,0.11886677795269573,8,256,32,512,RS,True,False,True,False,True,20,1,35,0.11889173633301856,3.76679802311444e-05,1,13,14,True,0.11887925714285714,1
189,512,2048,2048,0.19071152370098388,1,1,512,512,RS,False,True,True,False,False,9,1,35,0.19073573344187328,3.653810982231868e-05,9,23,1,True,0.19072362857142858,1
190,1024,256,1,0.10995812220023386,1,256,1,1,RS,False,False,True,False,False,25,8,35,0.10997684922833757,2.8263425561842706e-05,13,1,6,True,0.10996748571428572,1
191,1024,1024,1024,0.11036136729724873,1,1,128,1,RS,False,True,False,True,True,23,8,35,0.11050611841703699,0.00021846298710466664,18,12,1,True,0.11043374285714286,8
192,512,512,512,0.10872358088070098,1,32,32,32,RS,True,True,True,False,False,19,1,35,0.10875064769072758,4.085008930122899e-05,1,15,22,True,0.10873711428571428,8
193,512,1024,1024,0.09830990382613355,1,64,1,1,RS,False,False,False,False,True,1,1,35,0.09833794760243789,4.232455783488227e-05,1,14,22,True,0.09832392571428572,8
194,1,64,512,0.09536221337535514,8,32,32,64,RS,True,True,True,True,True,5,1,35,0.09557762662464486,0.00032510851709192907,1,7,18,True,0.09546992,8
195,128,128,64,0.2041407386260336,8,16,32,128,RS,False,False,False,True,False,15,8,35,0.204176289945395,5.365518024708461e-05,21,24,1,True,0.2041585142857143,1
196,1,64,256,inf,1,64,1,32,RS,True,True,True,True,True,3,32,1,inf,inf,1,4,17,False,inf,1
197,512,256,1,inf,1,32,64,256,RS,True,True,False,True,False,15,32,1,inf,inf,1,13,30,False,inf,1
198,128,512,2048,0.15197988560054795,32,128,128,32,RS,True,False,False,False,False,24,1,35,0.15213965725659487,0.00024113245746024383,14,1,10,True,0.1520597714285714,1
199,64,1,2048,0.19322739847035766,1,512,64,64,RS,True,True,True,True,True,6,1,35,0.19347043010107087,0.0003667910554625741,1,12,25,True,0.19334891428571427,1
200,512,1,64,0.19734938791567594,1,1,512,512,RS,False,True,False,False,False,17,32,35,0.19737226922718118,3.453320200642229e-05,7,24,1,True,0.19736082857142856,1
201,512,512,1,0.20948821925558134,8,16,128,512,RS,False,True,True,True,True,9,1,35,0.2095288093158472,6.1259808044364e-05,19,3,1,True,0.20950851428571426,1
202,1,1024,512,0.15336117835064145,1,256,32,256,RS,True,True,False,False,True,5,1,35,0.15341093593507282,7.509572666447017e-05,1,25,19,True,0.15338605714285714,1
203,256,2048,256,0.3138312235177772,1,32,64,16,RS,False,False,False,True,True,25,1,35,0.314298890767937,0.0007058182664865826,23,1,29,True,0.3140650571428571,32
204,256,64,256,0.1099501076974912,8,128,16,128,RS,False,True,False,True,True,18,1,35,0.11001074944536596,9.152245180103953e-05,1,10,18,True,0.10998042857142858,8
205,512,2048,1024,0.16865590467006084,1,64,128,256,RS,True,False,True,False,False,29,1,35,0.16867866675851054,3.435326678462251e-05,6,14,1,True,0.1686672857142857,1
206,512,64,1024,0.09748460541600129,8,256,1,16,RS,True,False,True,False,False,18,1,35,0.09754510315542728,9.130510967662765e-05,6,25,1,True,0.09751485428571428,8
207,128,512,256,0.2496479497657358,1,64,16,1,RS,True,True,False,False,False,29,1,35,0.24982856451997848,0.00027258952320891364,1,24,16,True,0.24973825714285713,32
208,64,2048,2048,0.1686738833137064,1,256,256,32,RS,False,True,False,True,True,28,1,35,0.16872034525772214,7.012184148367347e-05,26,1,18,True,0.16869711428571427,1
209,512,128,1,0.17957414857736814,8,256,1,64,RS,False,True,True,True,False,11,8,35,0.17960573713691758,4.767445728638163e-05,19,10,1,True,0.17958994285714286,1
210,512,512,64,0.22309245850050483,32,16,256,64,RS,False,True,False,True,False,4,1,35,0.22313617007092376,6.597089030282146e-05,4,26,1,True,0.2231143142857143,1
211,256,512,1024,0.10969459118841156,8,16,16,256,RS,True,True,False,True,True,17,1,35,0.10972689452587416,4.875322281340956e-05,18,1,10,True,0.10971074285714286,8
212,1,2048,2048,0.09742047583810964,8,128,128,64,RS,False,False,True,False,False,25,8,35,0.09744195844760464,3.242223651150759e-05,1,23,4,True,0.09743121714285714,1
213,128,1,64,0.10062759517113061,8,32,64,128,RS,True,False,True,True,True,27,1,35,0.10065994768601226,4.88274429360537e-05,30,25,1,True,0.10064377142857144,8
214,1024,1,128,0.19675081673342887,8,64,16,64,RS,False,True,True,True,True,27,8,35,0.1967772404094283,3.987945100230149e-05,18,8,1,True,0.19676402857142858,1
215,128,1,1024,inf,32,32,128,128,RS,False,True,False,True,True,23,1,1,inf,inf,1,22,18,False,inf,1
216,1024,1024,1024,0.09976658888399956,8,64,1,16,RS,True,False,True,False,True,25,1,35,0.09979084540171476,3.660870689341739e-05,17,5,1,True,0.09977871714285716,8
217,64,2048,512,0.12484981264911618,1,512,32,16,RS,False,True,False,True,False,1,1,35,0.12491898735088378,0.00010440065681238427,29,27,1,True,0.12488439999999998,8
218,64,1,1,0.2306529815368018,1,64,512,1,RS,False,False,False,True,False,10,1,35,0.23071296132034097,9.052339420259953e-05,12,17,1,True,0.2306829714285714,1
219,2048,1,512,0.1385469319496452,8,512,256,1,RS,True,True,False,False,True,25,8,35,0.13857398233606907,4.0825302278396435e-05,1,29,4,True,0.13856045714285714,1
220,2048,256,2048,0.1887401618808722,8,32,1,512,RS,False,False,True,True,False,16,1,35,0.1887750381191278,5.2636326402425625e-05,1,23,27,True,0.1887576,1
221,1024,2048,256,0.1787137619007235,8,64,128,32,RS,True,False,True,False,False,18,8,35,0.17880486667070503,0.00013749821223327797,19,10,1,True,0.17875931428571426,1
222,1,512,2048,0.13272151016586115,8,32,256,128,RS,False,True,False,False,True,13,8,35,0.13276631840556735,6.762601842003554e-05,1,24,16,True,0.13274391428571425,1
223,256,2048,256,0.17301586400368937,32,1,128,1,RS,True,False,True,True,False,13,1,35,0.17303590742488204,3.0250167818729582e-05,10,6,1,True,0.1730258857142857,1
224,256,1,1,0.12419162465119109,1,512,32,64,RS,True,True,True,False,True,2,1,35,0.12421368963452316,3.3301173601921574e-05,1,8,15,True,0.12420265714285712,1
225,1,2048,2048,inf,1,16,1,16,RS,False,False,False,True,True,26,32,1,inf,inf,1,25,23,False,inf,1
226,128,64,1,0.3344640753253178,1,64,64,16,RS,False,True,True,False,True,1,8,35,0.33449261038896777,4.306602429967086e-05,22,1,5,True,0.3344783428571428,1
227,512,64,64,0.275075312369877,1,32,32,16,RS,True,False,False,False,True,2,1,35,0.275166287630123,0.00013730275202735806,6,10,1,True,0.2751208,32
228,1024,1024,1024,inf,32,512,1,1,RS,False,True,True,False,True,5,1,1,inf,inf,1,5,11,False,inf,1
229,1,1,1,0.22423310633498542,1,32,64,64,RS,False,False,True,False,True,16,8,35,0.2243888365221575,0.00023503294428219766,19,27,1,True,0.22431097142857145,1
230,512,512,64,0.16640925611624502,1,16,16,256,RS,True,True,True,False,False,27,1,35,0.16645600102661212,7.054890328773252e-05,20,29,1,True,0.16643262857142857,32
231,256,1024,2048,0.1720820995602342,1,128,64,256,RS,True,True,True,False,False,15,32,35,0.1721037290111944,3.264385431424724e-05,1,28,1,True,0.1720929142857143,1
232,128,1024,256,0.12498181582292112,1,1,16,1,RS,False,True,False,False,False,30,1,35,0.12502166989136465,6.014902581191558e-05,1,21,12,True,0.12500174285714288,1
233,1024,128,256,0.2208327061086759,1,128,32,256,RS,True,True,True,True,True,25,8,35,0.2208726081770384,6.022146881405602e-05,25,9,1,True,0.22085265714285715,1
234,2048,64,512,0.17023469326196392,8,64,64,256,RS,True,False,True,True,False,5,1,35,0.17037273530946465,0.00020833744213635285,1,7,23,True,0.17030371428571428,1
235,2048,2048,1024,inf,1,16,512,1,RS,True,False,True,True,True,4,32,1,inf,inf,23,1,9,False,inf,1
236,2048,1024,64,0.14380394260561583,1,64,1,32,RS,False,False,False,False,False,4,1,35,0.1438607431086699,8.572512312440371e-05,3,1,12,True,0.14383234285714286,1
237,128,512,1,0.12501242855157113,8,512,256,32,RS,True,False,False,False,False,29,1,35,0.12503894287700024,4.0016262000464114e-05,6,1,21,True,0.12502568571428568,1
238,2048,512,512,0.18933951914846928,8,16,512,256,RS,True,False,True,True,False,30,8,35,0.1893626522801022,3.491325694065329e-05,4,16,1,True,0.18935108571428574,1
239,512,512,1024,0.09655199046292924,32,256,64,128,RS,True,False,True,False,False,24,1,35,0.09657252953707078,3.099822299054246e-05,8,1,4,True,0.09656226000000001,1
240,128,512,1024,0.15331427418426632,8,1,1,32,RS,True,False,True,True,True,21,8,35,0.15349904010144796,0.0002788545901522507,20,1,26,True,0.15340665714285714,1
241,1,512,256,0.10191236009476998,1,1,128,64,RS,True,False,True,True,False,25,1,35,0.10195741133380146,6.799276071909454e-05,1,29,17,True,0.10193488571428572,8
242,512,256,1024,0.31289078524262176,1,16,128,16,RS,True,False,False,False,True,16,1,35,0.3129266433288069,5.411816247993129e-05,1,14,21,True,0.3129087142857143,1
243,1,512,128,0.22885189591308097,1,128,64,128,RS,False,True,False,False,True,25,32,35,0.22888416122977623,4.869584066385094e-05,22,17,1,True,0.2288680285714286,1
244,512,1,128,0.25820642719301673,1,64,32,32,RS,True,False,True,True,False,30,1,35,0.25840414423555474,0.0002984008398521892,30,5,1,True,0.25830528571428574,32
245,128,1024,256,0.13356015526972048,8,1,64,32,RS,False,True,False,False,True,30,8,35,0.13359098758742238,4.653311307278655e-05,1,23,12,True,0.13357557142857143,1
246,1024,64,2048,0.25215026156781695,8,32,32,16,RS,False,False,False,True,True,23,8,35,0.2522707098607545,0.00018178438899320746,1,16,11,True,0.2522104857142857,1
247,1024,256,1,0.11975314827549913,1,128,1,16,RS,True,False,True,False,False,8,8,35,0.11984879458164371,0.00014435244284424884,22,1,17,True,0.11980097142857142,1
248,1,128,1024,0.13397486737288083,1,128,64,256,RS,True,False,False,False,True,7,1,35,0.13401118976997634,5.4818915251833086e-05,3,1,6,True,0.13399302857142859,1
249,2048,512,1,0.11580764030281156,1,128,32,32,RS,True,True,False,True,True,11,8,35,0.11584247398290272,5.257209626905203e-05,28,1,30,True,0.11582505714285714,8
250,64,64,1024,0.23280511127801912,8,1,32,32,RS,False,True,False,False,False,12,1,35,0.2328936887219809,0.00013368389153949373,8,11,1,True,0.2328494,1
251,256,128,1024,0.1501531052493765,1,16,128,128,RS,True,False,False,True,True,6,1,35,0.1503362090363378,0.00027634605043646963,8,1,7,True,0.15024465714285715,1
252,64,1024,64,0.09856924878567198,1,16,512,1,RS,True,False,False,True,True,14,8,35,0.098616831214328,7.181291248793724e-05,27,1,7,True,0.09859303999999999,8
253,512,64,1024,0.2940018479635734,1,512,64,1,RS,False,True,False,True,False,16,1,35,0.2946095234649979,0.00091712316578772,26,1,20,True,0.29430568571428567,32
254,1024,1024,2048,0.1222164237311905,8,128,512,1,RS,True,True,True,False,True,20,1,35,0.12224929055452373,4.960365358498832e-05,1,16,17,True,0.12223285714285712,1
255,2048,256,1,0.16045997575126564,1,128,32,512,RS,True,True,True,True,False,6,8,35,0.16048968139159153,4.483269579497866e-05,10,1,20,True,0.16047482857142858,1
256,128,128,256,0.26696157942526544,1,32,1,16,RS,False,True,False,True,True,6,1,35,0.2670063062890202,6.750320324977223e-05,16,1,13,True,0.26698394285714283,1
257,128,512,2048,0.1712100858528914,8,16,16,128,RS,False,False,False,True,False,9,1,35,0.17140939986139433,0.0003008110316040539,17,1,12,True,0.17130974285714287,1
258,128,1024,1024,0.23450778376770248,1,256,512,16,RS,False,True,True,False,True,12,8,35,0.23463050194658325,0.00018521017294756135,1,11,25,True,0.23456914285714286,1
259,1024,512,256,0.14507773030118626,32,256,1,128,RS,True,False,False,True,False,24,1,35,0.14510135541309943,3.5655769204312045e-05,5,1,4,True,0.14508954285714284,1
260,256,1,512,0.2507149583650391,8,128,128,64,RS,True,True,True,True,True,29,1,35,0.25198115592067516,0.0019109855638664906,1,12,27,True,0.25134805714285713,1
261,1,2048,512,0.1493900797712656,8,32,128,32,RS,False,False,False,True,True,26,1,35,0.1494352345144487,6.814897247193051e-05,17,1,16,True,0.14941265714285715,1
262,512,256,1024,0.2818546539184015,8,16,128,16,RS,True,True,True,True,True,15,1,35,0.2820407175101699,0.0002808130818512115,1,26,26,True,0.2819476857142857,1
263,2048,512,1024,inf,32,64,64,512,RS,True,True,True,False,True,16,1,1,inf,inf,21,15,1,False,inf,1
264,128,2048,128,inf,32,64,32,1,RS,True,True,False,True,True,26,1,1,inf,inf,1,28,11,False,inf,1
265,512,128,1024,0.24046759706764043,1,1,1,16,RS,False,False,False,True,False,15,1,35,0.24050000293235957,4.890796020515167e-05,8,27,1,True,0.2404838,1
266,512,128,128,0.11377693000275,8,1,64,1,RS,False,False,False,False,False,29,1,35,0.11381272714010711,5.402617657304746e-05,8,15,1,True,0.11379482857142856,8
267,1,512,1,0.19402379346737417,1,128,128,1,RS,False,False,False,False,True,13,8,35,0.19404517796119733,3.227415722354064e-05,9,1,1,True,0.19403448571428575,1
268,64,1024,128,inf,1,64,64,1,RS,True,False,True,True,True,29,32,1,inf,inf,29,13,1,False,inf,1
269,128,1024,2048,0.16587479108233608,8,512,64,128,RS,True,False,True,False,False,21,8,35,0.16590006606052107,3.814579977948188e-05,14,30,1,True,0.16588742857142857,1
270,2048,256,2048,0.2034785101825153,32,1,64,64,RS,True,False,False,True,False,28,1,35,0.20356457553177035,0.0001298925584269329,1,24,11,True,0.20352154285714283,1
271,512,512,128,0.1281615829619248,1,1,128,128,RS,True,False,False,True,False,10,1,35,0.1281956741809323,5.1451550421892336e-05,3,1,15,True,0.12817862857142856,1
272,1,512,1024,0.15645476617337878,1,512,128,64,RS,False,True,True,True,True,23,1,35,0.15665363382662123,0.0003001373780692535,2,1,13,True,0.1565542,1
273,2048,1024,256,inf,1,64,512,64,RS,True,False,True,True,True,15,32,1,inf,inf,24,9,1,False,inf,1
274,2048,1024,1,0.14382436636556395,8,16,32,64,RS,False,True,True,True,True,22,8,35,0.14388077649157888,8.513595369903862e-05,1,12,13,True,0.1438525714285714,1
275,64,128,256,0.12307754533119099,1,1,16,64,RS,False,True,False,False,False,26,8,35,0.1231042832402376,4.035370149676213e-05,28,11,1,True,0.1230909142857143,8
276,64,1,64,0.3350817932554385,1,32,256,16,RS,False,True,False,False,True,9,1,35,0.3351935781731329,0.00016870934793790878,14,1,27,True,0.3351376857142857,1
277,256,256,1024,0.16912208521291391,1,256,128,256,RS,True,False,False,False,False,15,8,35,0.16914951478708604,4.13975844705932e-05,11,10,1,True,0.16913579999999998,1
278,1024,1,256,0.12613127768384522,1,256,16,1,RS,True,False,True,True,False,8,8,35,0.12615975088758338,4.2972663356119236e-05,16,1,9,True,0.1261455142857143,1
279,1,128,64,0.09990466387674057,1,16,16,256,RS,True,True,True,False,False,17,1,35,0.09993507326611659,4.589481621166036e-05,25,1,5,True,0.09991986857142858,32
280,512,512,1024,0.21298186990831935,8,16,32,128,RS,True,False,False,True,False,14,1,35,0.21325704437739496,0.0004153020479366871,1,11,20,True,0.21311945714285715,1
281,256,1,1,0.13301448694390405,1,64,16,256,RS,False,True,True,True,False,2,1,35,0.1330351701989531,3.121582539517541e-05,9,1,10,True,0.13302482857142858,1
282,512,2048,128,0.15819789063408166,32,128,256,1,RS,True,False,True,True,False,3,1,35,0.1582678807944898,0.00010563137289070692,8,1,23,True,0.15823288571428573,1
283,1,1,1024,0.097670266072384,8,128,1,32,RS,True,True,True,True,False,30,1,35,0.09769462535618742,3.676380473748013e-05,19,1,4,True,0.0976824457142857,1
284,256,1,512,0.2445653934161444,1,16,64,128,RS,False,True,False,True,True,5,8,35,0.24469363515528417,0.00019354650551202848,1,23,30,True,0.24462951428571428,1
285,128,2048,2048,0.2383782967556664,1,256,1,16,RS,False,True,False,True,False,6,1,35,0.23841478895861928,5.507519164464334e-05,1,17,22,True,0.23839654285714285,1
286,512,128,1,0.17225261236424755,1,64,1,64,RS,True,True,True,False,True,16,32,35,0.17229161620718103,5.8865838469994315e-05,15,1,17,True,0.1722721142857143,1
287,256,2048,1024,0.23511423931511713,1,64,1,16,RS,True,False,True,True,False,22,1,35,0.23527861782773993,0.0002480852717128059,1,5,23,True,0.23519642857142853,32
288,512,64,512,0.09452069168124191,8,128,16,32,RS,True,False,True,False,False,4,8,35,0.09454277117590096,3.332307455741804e-05,1,5,6,True,0.09453173142857144,1
289,512,256,2048,0.15812709907692707,8,16,32,512,RS,False,False,True,True,False,13,1,35,0.15816118663735873,5.144602878309663e-05,1,5,10,True,0.1581441428571429,1
290,256,256,1024,0.11961209970163518,1,16,256,64,RS,True,False,False,False,False,3,8,35,0.1196500145840791,5.722234471510115e-05,16,14,1,True,0.11963105714285714,8
291,512,1024,2048,0.14614351225010913,1,1,32,32,RS,False,True,False,False,False,27,32,35,0.14631860203560515,0.00026425106491009993,17,1,13,True,0.14623105714285714,1
292,1024,128,64,0.30865515945676275,1,32,32,16,RS,False,True,False,False,False,19,1,35,0.30911649768609434,0.0006962663072504957,24,1,20,True,0.30888582857142854,32
293,128,128,2048,0.16736419580318096,1,128,16,1,RS,True,True,True,False,False,27,1,35,0.16743911848253334,0.00011307568713215048,29,1,30,True,0.16740165714285715,1
294,1024,2048,128,0.17704351620428865,8,128,32,32,RS,True,False,True,False,False,9,1,35,0.1770723695099971,4.354632532119997e-05,13,9,1,True,0.17705794285714288,1
295,64,256,1024,0.1533138470286042,8,16,16,32,RS,True,True,True,False,True,10,1,35,0.1534204958285387,0.00016095775589785525,13,1,10,True,0.15336717142857145,1
296,128,1,2048,0.12410025528920729,1,16,32,128,RS,True,True,False,False,False,17,32,35,0.1241281447107927,4.209160079092653e-05,1,1,2,True,0.1241142,1
297,64,64,256,inf,32,64,64,1,RS,True,True,False,False,True,28,1,1,inf,inf,8,1,11,False,inf,1
298,2048,1024,1,0.16466253963936067,1,128,1,256,RS,False,False,False,True,False,25,8,35,0.16472197464635363,8.970120013758186e-05,1,27,21,True,0.16469225714285715,1
299,1024,256,1,0.17791620806973177,8,32,128,256,RS,False,False,True,True,False,24,8,35,0.17793813478741108,3.309249868758418e-05,22,28,1,True,0.17792717142857142,1
300,2048,1024,128,0.3189264543889528,1,32,256,256,RS,False,False,False,False,False,21,1,35,0.31969445989676143,0.0011590983033093845,22,9,1,True,0.3193104571428571,32
301,1,1,1,0.17728883110785187,1,1,1,1,RS,False,False,False,False,False,1,1,35,0.17741334032071954,0.00018791325832165479,1,1,1,True,0.1773510857142857,1
