id,T2_K,T2_J,T2_I,mean_confidence_interval_inf,RT_K,baseline,T1_J,T1_K,technique,VEC2,VEC1,SCR,ACOPY_x,ACOPY_y,U1_I,RT_J,T1_I,runs,RT_I,U_K,U_J,U_I,cost_std,correct_result,cost_mean,mean_confidence_interval_sup
158,1,2048,1024,0.11589625262208922,1,False,2048,2048,DLMT,True,False,True,False,True,26,4,128,35,8,27,1,30,3.614896616920124e-05,True,0.11590822857142857,0.11592020452076793
159,2048,1,1,0.09364126705520202,1,False,1024,2048,DLMT,True,True,True,False,False,27,1,128,35,8,1,3,2,3.707130867032706e-05,True,0.09365354857142856,0.0936658300876551
160,1,1,512,0.09100414240115219,1,False,256,2048,DLMT,True,True,True,False,False,12,2,128,35,8,9,1,7,3.4886190472941514e-05,True,0.09101570000000002,0.09102725759884785
161,1,8,256,0.10695987209010671,1,False,8,2048,DLMT,True,False,True,False,True,25,1,128,35,8,1,17,8,4.298954785165529e-05,True,0.10697411428571428,0.10698835648132185
162,2048,64,128,0.08891159464045596,1,False,8,2048,DLMT,True,True,True,False,False,30,4,128,35,8,12,15,1,2.7320336149962394e-05,True,0.0889206457142857,0.08892969678811545
163,2048,64,512,0.09867962371114562,1,False,1,2048,DLMT,False,False,True,False,True,14,2,128,35,8,18,1,17,2.2670395331573743e-05,True,0.0986871342857143,0.09869464486028297
164,2048,4,1,0.12029982217699071,1,False,4,2048,DLMT,False,False,True,False,False,2,4,128,35,8,13,30,1,0.00041234141787838775,True,0.12043642857142856,0.1205730349658664
165,1,32,2048,0.10222736594426356,1,False,16,2048,DLMT,False,False,True,False,False,3,2,128,35,8,1,1,2,3.899785446740989e-05,True,0.10224028571428573,0.1022532054843079
166,2048,1,1,0.1045173321024812,1,False,512,2048,DLMT,False,False,True,False,False,23,8,128,35,8,9,1,11,0.0001638056688361446,True,0.1045716,0.1046258678975188
167,2048,512,2048,0.10154890786833047,1,False,1,2048,DLMT,False,False,True,False,False,2,1,128,35,8,1,4,11,4.01218145152978e-05,True,0.10156219999999999,0.10157549213166951
168,2048,2048,1024,0.11536904507547774,1,False,4,2048,DLMT,True,True,True,False,False,10,8,128,35,8,6,15,1,2.228681315972182e-05,True,0.11537642857142856,0.11538381206737938
169,1,2048,1024,0.10530010160905849,1,False,2,2048,DLMT,True,False,True,False,False,3,1,128,35,8,1,7,9,0.00012638252268734192,True,0.10534197142857142,0.10538384124808435
170,2048,2048,256,0.10298792969969388,1,False,8,2048,DLMT,True,False,True,False,True,10,1,128,35,8,1,1,21,4.221196271104208e-05,True,0.10300191428571429,0.10301589887173469
171,1,2048,128,0.09842594668215493,1,False,2048,2048,DLMT,True,False,True,False,True,1,2,128,35,8,20,1,9,3.527860495182449e-05,True,0.09843763428571428,0.09844932188927363
172,2048,2048,2048,0.09306790409280256,1,False,2048,2048,DLMT,True,True,True,False,False,3,8,128,35,8,1,5,18,9.591441661338399e-05,True,0.09309968,0.09313145590719744
173,2048,2048,2048,0.09864318940358383,1,False,1,2048,DLMT,True,False,True,False,True,5,4,128,35,8,19,23,1,0.00021376507448455487,True,0.09871400857142858,0.09878482773927333
174,1,2048,128,0.11581442131555675,1,False,2048,2048,DLMT,True,True,True,False,True,5,4,128,35,8,30,1,28,0.00024632852461868094,True,0.11589602857142857,0.11597763582730039
175,2048,2048,128,0.08736897922684014,1,False,512,2048,DLMT,True,True,True,False,False,16,4,128,35,8,3,1,3,0.00015208977413329943,True,0.08741936571428571,0.08746975220173128
176,2048,2048,128,0.09855778747763655,1,False,1024,2048,DLMT,True,False,True,False,True,19,8,128,35,8,21,7,1,3.7302886467075224e-05,True,0.09857014571428571,0.09858250395093487
177,2048,2048,2048,0.11273067165420547,1,False,16,2048,DLMT,True,True,True,False,True,28,8,128,35,8,1,1,2,0.0001275078420957654,True,0.11277291428571427,0.11281515691722308
178,1,2048,2048,0.09786759448770883,1,False,64,2048,DLMT,True,False,True,False,True,26,2,128,35,8,9,7,1,4.2119892629280226e-05,True,0.09788154857142858,0.09789550265514833
179,2048,2048,512,0.09853124062298695,1,False,2048,2048,DLMT,True,True,True,False,True,26,4,128,35,8,29,1,6,0.00022771963148412433,True,0.09860668285714286,0.09868212509129877
180,1,2048,128,0.08741594828650026,1,False,256,2048,DLMT,True,False,True,False,False,30,8,128,35,8,1,21,30,4.896033830081874e-05,True,0.08743216857142858,0.08744838885635689
181,1,2048,1,0.0881873997408675,1,False,64,2048,DLMT,True,False,True,False,False,1,4,128,35,8,18,8,1,3.963752025852479e-05,True,0.08820053142857143,0.08821366311627535
182,1,2048,2048,0.10312650758835076,1,False,256,2048,DLMT,True,True,True,False,True,30,8,128,35,8,1,17,18,4.2106221363963414e-05,True,0.10314045714285715,0.10315440669736353
183,2048,2048,256,0.09765040861635692,1,False,1,2048,DLMT,True,False,True,False,True,1,2,128,35,8,3,30,1,4.607024184518175e-05,True,0.09766567142857144,0.09768093424078596
184,2048,2048,128,0.09026757993206225,1,False,16,2048,DLMT,True,False,True,False,False,30,2,128,35,8,27,28,1,0.0002300071251070271,True,0.09034378,0.09041998006793775
185,2048,2048,512,0.0890518425687327,1,False,128,2048,DLMT,True,True,True,False,False,8,2,128,35,8,14,1,15,3.8550961765710436e-05,True,0.08906461428571429,0.08907738600269587
186,2048,2048,512,0.08979795360164586,1,False,1024,2048,DLMT,True,False,True,False,False,30,1,128,35,8,30,17,1,3.4498790750767966e-05,True,0.08980938285714286,0.08982081211263987
187,1,2048,1,0.0939363950983978,1,False,1,2048,DLMT,True,True,True,False,False,20,2,128,35,8,1,1,1,5.247569124298082e-05,True,0.09395378000000001,0.09397116490160223
188,1,2048,1,0.09076525595854468,1,False,2048,2048,DLMT,True,True,True,False,False,11,2,128,35,8,11,1,18,3.209415408654136e-05,True,0.09077588857142857,0.09078652118431246
189,1,2048,512,0.09019015814412712,1,False,32,2048,DLMT,True,True,True,False,False,1,2,128,35,8,28,1,30,5.4130964845475723e-05,True,0.09020809142857143,0.09022602471301575
190,1,2048,512,0.08711080994278622,1,False,1024,2048,DLMT,True,False,True,False,False,1,4,128,35,8,1,25,23,3.113777992689064e-05,True,0.08712112571428572,0.08713144148578522
191,1,2048,2048,0.093838294410731,1,False,2048,2048,DLMT,True,True,True,False,False,14,1,128,35,8,1,30,1,3.985196525510193e-05,True,0.09385149714285713,0.09386469987498328
192,1,2048,1,0.10830952410447438,1,False,32,2048,DLMT,True,True,True,False,True,13,1,128,35,8,1,29,9,3.3087219309466146e-05,True,0.10832048571428572,0.10833144732409707
193,2048,2048,2048,0.09860590463235673,1,False,256,2048,DLMT,True,True,True,False,True,22,1,128,35,8,30,1,22,4.0812892520848144e-05,True,0.09861942571428572,0.09863294679621472
194,2048,2048,1,0.09972407131738074,1,False,512,2048,DLMT,True,False,True,False,True,8,2,128,35,8,30,7,1,0.00015033706716330954,True,0.09977387714285714,0.09982368296833354
195,2048,2048,128,0.10330635373320221,1,False,1,2048,DLMT,True,True,True,False,True,22,2,128,35,8,1,14,19,0.0001949599142471745,True,0.10337094285714288,0.10343553198108354
196,2048,2048,128,0.1135613320130296,1,False,2,2048,DLMT,True,True,True,False,False,1,1,128,35,8,15,19,1,3.4098249401471485e-05,True,0.11357262857142858,0.11358392512982755
197,2048,2048,1,0.09668830161844269,1,False,8,2048,DLMT,True,False,True,False,True,1,8,128,35,8,7,1,26,3.10335439320046e-05,True,0.09669858285714288,0.09670886409584306
198,2048,2048,512,0.09378729148586609,1,False,8,2048,DLMT,True,True,True,False,False,21,8,128,35,8,1,30,30,0.00013943559320726254,True,0.09383348571428571,0.09387967994270532
199,2048,2048,128,0.09065447134840629,1,False,64,2048,DLMT,True,False,True,False,False,22,1,128,35,8,30,1,9,7.127910189772993e-05,True,0.0906780857142857,0.09070170008016512
200,1,2048,512,0.1021036961539187,1,False,8,2048,DLMT,True,True,True,False,True,19,8,128,35,8,8,22,1,4.8953839148191e-05,True,0.10211991428571428,0.10213613241750985
201,1,2048,2048,0.09162682422000575,1,False,8,2048,DLMT,True,False,True,False,False,12,2,128,35,8,1,14,30,2.6480747569445472e-05,True,0.09163559714285714,0.09164437006570854
202,2048,2048,1,0.10565011093644838,1,False,2048,2048,DLMT,True,False,True,False,True,26,1,128,35,8,1,19,30,3.6835364551374055e-05,True,0.10566231428571428,0.10567451763498018
203,1,2048,128,0.09080357197345279,1,False,8,2048,DLMT,True,False,True,False,False,30,4,128,35,8,9,8,1,3.259776128534393e-05,True,0.09081437142857143,0.09082517088369008
204,1,2048,1024,0.08753383208306528,1,False,1,2048,DLMT,True,False,True,False,False,15,8,128,35,8,30,1,6,0.00021221325808281366,True,0.08760413714285714,0.087674442202649
205,1,2048,512,0.09819617068212819,1,False,1,2048,DLMT,True,True,True,False,True,29,1,128,35,8,15,1,30,5.844833099343656e-05,True,0.09821553428571428,0.09823489788930037
206,1,2048,1,0.08768275795661702,1,False,1,2048,DLMT,True,False,True,False,False,30,4,128,35,8,26,1,19,4.1591970967719254e-05,True,0.08769653714285715,0.08771031632909727
207,1,2048,128,0.08717676014464189,1,False,2048,2048,DLMT,True,False,True,False,False,23,8,128,35,8,14,1,5,0.00018201291351361358,True,0.08723705999999999,0.0872973598553581
